journal.title,count
Nephro-Urology Monthly,4
Revista Española de Geriatría y Gerontología,4
Acta Otorrinolaringologica (English Edition),4
The Cleft Palate-Craniofacial Journal,4
Molecular Carcinogenesis,4
FMC - Formación Médica Continuada en Atención Primaria,4
Minerva Chirurgica,4
The Transactions of the American Ophthalmological Society,4
Biomaterials Science,4
Journal of Neuroradiology,4
Ocular Immunology and Inflammation,4
Diseases,4
Stem Cells and Development,4
Melanoma Management,4
Toxicology in Vitro,4
Food Analytical Methods,4
World Journal of Nephrology,4
Journal of Orthopaedic Trauma,4
The Kaohsiung Journal of Medical Sciences,4
International Journal of Immunopathology and Pharmacology,4
Journal of Binocular Vision and Ocular Motility,4
Harvard Review of Psychiatry,4
Acta BioMedica,4
PharmacoEconomics - Open,4
Optimal Control Applications and Methods,4
Minerva Medica,4
Bulletin de l'Académie Nationale de Médecine,4
Journal of Natural Science Biology and Medicine,4
Medical Sciences,4
Bulletin of Experimental Biology and Medicine,4
Journal of Pineal Research,4
Orthopaedic Surgery,4
Annals of Diagnostic Pathology,4
Revista Brasileira de Ortopedia,4
Military Medicine,4
Military Medical Research,4
International Journal of STD & AIDS,4
Nature Reviews Neuroscience,4
Yearbook of Medicine,4
Psychological Medicine,4
Travel Medicine and Infectious Disease,4
Chinese journal of postgraduates of medicine,4
Monoclonal Antibodies in Immunodiagnosis and Immunotherapy,4
Seminars in Neurology,4
Molecular Psychiatry,4
Gland Surgery,4
International Journal of Psychophysiology,4
Journal of Applied Toxicology,4
Neuroscience and Behavioral Physiology,4
Archives of Virology,4
Spine Deformity,4
Microscopy Research and Technique,4
Mitochondrion,4
Acta Paulista de Enfermagem,4
British Journal of Health Psychology,4
Allergy,4
Journal of Medical Ethics,4
Journal of Fluorescence,4
Global Heart,4
Neurotoxicity Research,4
International Journal for Numerical Methods in Biomedical Engineering,4
Journal of Liquid Chromatography &amp Related Technologies,4
EMC - Endocrinologie - Nutrition,4
Seminarios de la Fundación Española de Reumatología,4
Andrology,4
Neurophysiologie Clinique,4
Clinical Epigenetics,4
静脈経腸栄養,4
Open Forum Infectious Diseases,4
The International Journal of Biological Markers,4
Nursing Inquiry,4
Trauma Surgery & Acute Care Open,4
Collegian Journal of the Royal College of Nursing Australia,4
Food Research International,4
Epigenetics,4
Indian Journal of Pharmacology,4
Cell Cycle,4
Cancer Biomarkers,4
Anaesthesiology Intensive Therapy,4
Bioorganic & Medicinal Chemistry,4
Journal of Biotechnology,4
Cell Research,4
Clinical Trials,4
Journal of Analytical Toxicology,4
Cirugía y Cirujanos (English Edition),4
Indian Journal of Urology,4
Expert Review of Proteomics,4
Journal of Infusion Nursing,4
Schizophrenia Research,4
Tissue Engineering Part A,4
Cancer Treatment and Research Communications,4
Molecular Genetics & Genomic Medicine,4
European Journal of Oncology Nursing,4
Sports Medicine - Open,4
Journal of Clinical Neonatology,4
Cell Death & Differentiation,4
Journal of Medicine and Life,4
AJP Endocrinology and Metabolism,4
Current Topics in Medicinal Chemistry,4
Cell Systems,4
Sao Paulo Medical Journal,4
Progress in Lipid Research,4
Biological Research For Nursing,4
Herzschrittmachertherapie + Elektrophysiologie,4
Mass Spectrometry Reviews,4
Acta Tropica,3
Journal of Coronary Artery Disease,3
Kidney Diseases,3
Zeitschrift für Dermatologie und deren Grenzgebiete,3
Der Hautarzt,3
日本摂食嚥下リハビリテーション学会雑誌,3
Clinical Medicine Insights Case Reports,3
American Journal of Lifestyle Medicine,3
Pediatric Hematology and Oncology,3
Environmental Toxicology and Pharmacology,3
Obesity and metabolism,3
Ultrasound,3
Chinese Medical Sciences Journal,3
Indian Journal of Dermatology Venereology and Leprology,3
Clinical Neurophysiology Practice,3
Communication in Statistics- Theory and Methods,3
The ISME Journal: Multidisciplinary Journal of Microbial Ecology,3
Medical Care,3
Pharmacy Practice,3
Jurnalul de Chirurgie,3
European Journal of Pain,3
Journal of Ultrasound,3
Journal of Oncology,3
"The journal of nutrition, health & aging",3
Gastrointestinal cancer research : GCR,3
Twin Research and Human Genetics,3
Case Reports in Clinical Medicine,3
Journal of Public Health,3
Urological Science,3
Open Access Rheumatology Research and Reviews,3
Chinese Journal of Hematology,3
Aktuelle Rheumatologie,3
International Journal of Behavioral Medicine,3
Canadian Journal of Respiratory Therapy,3
Plasma Processes and Polymers,3
Baylor University Medical Center Proceedings,3
Advances in Dermatology and Allergology,3
Critical Reviews in Biochemistry and Molecular Biology,3
Biomedicines,3
Psychopharmacology,3
BioScience Trends,3
Child Neuropsychology,3
Journal of Inflammation,3
Journal of Cancer Science & Therapy,3
Dialogues in Clinical Neuroscience,3
Neuropsychobiology,3
Reumatología Clínica,3
日本血管外科学会雑誌,3
Brain Communications,3
Diagnostic & Interventional Radiology,3
European Journal of Mass Spectrometry,3
Science Bulletin,3
World Journal of Colorectal Surgery,3
The Journal of Critical Care Medicine,3
Journal of Histochemistry & Cytochemistry,3
Drugs in Context,3
SICOT-J,3
Indian Journal of Pathology and Microbiology,3
International Journal of Otolaryngology and Head &amp Neck Surgery,3
American Journal of Translational Research,3
Advances in Urology,3
Angiología,3
Journal of Cardiology & Current Research,3
Progresos de Obstetricia y Ginecología,3
Chinese Pediatric Emergency Medicine,3
DNP - Der Neurologe & Psychiater,3
Annals of Microbiology,3
Lietuvos chirurgija,3
Neurologia i Neurochirurgia Polska,3
Topics in Geriatric Rehabilitation,3
International Journal of Materials Research (formerly Zeitschrift fuer Metallkunde),3
EFORT Open Reviews,3
Pilot and Feasibility Studies,3
The Ulster medical journal,3
Neuron,3
Liver Research,3
Neural Plasticity,3
European Clinical Respiratory Journal,3
Asian Spine Journal,3
Journal of Experimental Psychology Human Perception & Performance,3
Journal of Korean Medical Association,3
Clinics in Dermatology,3
Middle East Journal of Digestive Diseases,3
Materia Socio Medica,3
Journal of Psychiatry and Neuroscience,3
Transfusion Medicine and Hemotherapy,3
GMS ID,3
Reviews in Medical Virology,3
Journal for Healthcare Quality,3
Journal of Asthma & Allergy Educators,3
Oncogenesis,3
ASAIO Journal,3
Dental Research Journal,3
EMC - Pédiatrie - Maladies infectieuses,3
American Journal of Orthodontics and Dentofacial Orthopedics,3
Journal of Clinical Research in Pediatric Endocrinology,3
Current Drug Safety,3
Case Reports in Hematology,3
Expert Review of Dermatology,3
Open Access Emergency Medicine,3
Journal of Sleep Research,3
Biomedical Microdevices,3
Journal of Pediatric Orthopaedics,3
Journal of Chemical Neuroanatomy,3
International Journal of Surgical Oncology,3
Journal of Robotic Surgery,3
Developmental Disabilities Research Reviews,3
Foods,3
Radiologia Brasileira,3
Pneumo News,3
American Journal of Industrial Medicine,3
Advances in Skin & Wound Care,3
Health,3
Pigment Cell & Melanoma Research,3
Journal of Nippon Medical School,3
Asian Journal of Anesthesiology,3
Neurologia Medico-Chirurgica,3
International Journal of Neural Systems,3
Revista Brasileira de Epidemiologia,3
Cancer Reports,3
Laryngoscope Investigative Otolaryngology,3
American Journal of Medical Genetics Part B Neuropsychiatric Genetics,3
BMC Medical Imaging,3
Cell Proliferation,3
Archives of Clinical Neuropsychology,3
Current Therapeutic Research,3
Journal of Medical Systems,3
日本皮膚科学会雑誌,3
Advances in Medical Education and Practice,3
Jornal Brasileiro de Patologia e Medicina Laboratorial,3
AIP Conference Proceedings,3
Journal of NeuroInterventional Surgery,3
L'Endocrinologo,3
Journal of Forensic and Legal Medicine,3
Burns & Trauma,3
Oncology Nursing Forum,3
Veterinary Record,3
Turkish Journal of Biochemistry,3
Journal of Mammary Gland Biology and Neoplasia,3
Annals of Physical and Rehabilitation Medicine,3
Journal of Nutritional Science,3
"Forensic Science, Medicine and Pathology",3
Diabetes Management,3
International Journal of Technology Assessment in Health Care,3
Journal of Neuropsychology,3
Occupational and Environmental Medicine,3
Clinical Pharmacology & Biopharmaceutics,3
International Journal of Radiation Biology,3
Seminars in Oncology Nursing,3
Current Opinion in Neurobiology,3
BMC Women's Health,3
Einstein (São Paulo),3
Missouri Medicine,3
Athletic Training & Sports Health Care,3
Indian Pediatrics,3
Public Health Genomics,3
Current Directions in Biomedical Engineering,3
Journal of Inflammation Research,3
Acta Medica Martiniana,3
Archives of Trauma Research,3
Journal of Applied Statistics,3
Transplantation Direct,3
Genes & Diseases,3
World Journal of Emergency Medicine,3
Audiology Japan,3
Journal of Clinical Densitometry,3
Journal of Indian Association of Pediatric Surgeons,3
Berkala Ilmu Kedokteran,3
Frontiers in Chemistry,3
AACN Advanced Critical Care,3
Journal of the Egyptian National Cancer Institute,3
Headache The Journal of Head and Face Pain,3
American Journal of Clinical Dermatology,3
Retinal Cases & Brief Reports,3
International Journal of Research in Medical Sciences,3
Journal of Advanced Research,3
HPB Surgery,3
Therapeutic Advances in Hematology,3
Pharmacology Research & Perspectives,3
Prostaglandins Leukotrienes and Essential Fatty Acids,3
CNS Oncology,3
Scientometrics,3
Biology of Sex Differences,3
Jornal de Pediatria (Versão em Português),3
Techniques in Orthopaedics,3
Experimental Eye Research,3
EMC - Pediatría,3
International Journal of Nursing Practice,3
Current Opinion in Psychiatry,3
Hospital Pediatrics,3
Radiation Research,3
Medicinal Chemistry Research,3
Annales de Chirurgie Plastique Esthétique,3
Immunological Medicine,3
Romanian Neurosurgery,3
Pathobiology,3
Global Cardiology Science and Practice,3
Journal of Digital Imaging,3
Canadian Journal of Public Health,3
Contemporary Clinical Trials Communications,3
Esophagus,3
The Lancet Haematology,3
The Obstetrician & Gynaecologist,3
International Journal of Urological Nursing,3
Prague Medical Report,3
Case Reports in Oncological Medicine,3
Journal of Toxicology and Environmental Health Part B,3
Immune Network,3
Yearbook of Gastroenterology,3
Ophthalmologica,3
Orthopaedics and Trauma,3
Naunyn-Schmiedeberg's Archives of Pharmacology,3
International Journal of Gerontology,3
International Journal of Circumpolar Health,3
South African Family Practice,3
CardioVasc,3
Acta Clinica Croatica,3
Advances in Orthopedics,3
BMC Palliative Care,3
Social Psychiatry and Psychiatric Epidemiology,3
Menoufia Medical Journal,3
Pharmacology Biochemistry and Behavior,3
European Surgical Research,3
Anales de Pediatría Continuada,3
Current Gerontology and Geriatrics Research,3
Drug Healthcare and Patient Safety,3
Frontiers in Education,3
Current Sexual Health Reports,3
Hormone and Metabolic Research,3
The Clinical Teacher,3
Bulletin of Emergency and Trauma,3
The Journal of Foot & Ankle Surgery,3
Journal of Integrated Care,3
Progress in Neurobiology,3
Trends in Neurosciences,3
Praxis,3
Iranian Journal of Pharmaceutical Research,3
World Journal of Radiology,3
International Journal of Critical Illness and Injury Science,3
European Journal of Pharmaceutics and Biopharmaceutics,3
Infection and Drug Resistance,3
Molecular Therapy,3
Journal of Vision,3
Open Biology,3
ACS Infectious Diseases,3
International Journal of Computer Assisted Radiology and Surgery,3
The Saudi Dental Journal,3
Health Informatics Journal,3
Journal of Medical Devices,3
Vascular Pharmacology,3
Revista Paulista de Pediatria,3
Genes & Nutrition,3
Polish Journal of Cardio-Thoracic Surgery,3
South African Journal of Communication Disorders,3
Der Unfallchirurg,3
Bulletin of Siberian Medicine,3
Phytomedicine,3
Journal of Epidemiology,3
Journal of Travel Medicine,3
Veterinary Ophthalmology,3
Clinical Psychology Review,3
Translational Pediatrics,3
Revista de la Sociedad Española del Dolor,3
Minerva Cardioangiologica,3
Animal Reproduction Science,3
BMJ Open Quality,3
Currents in Pharmacy Teaching and Learning,3
Journal of Community Hospital Internal Medicine Perspectives,3
The Indian Journal of Medical Research,3
DNA and Cell Biology,3
PharmacoEconomics & Outcomes News,3
Cellular Immunology,3
DMW - Deutsche Medizinische Wochenschrift,3
International Journal of Hygiene and Environmental Health,3
Hepatic Medicine Evidence and Research,3
Therapeutic Advances in Cardiovascular Disease,3
Neuroscience &amp Medicine,3
European Archives of Psychiatry and Clinical Neuroscience,3
Journal of Managed Care & Specialty Pharmacy,3
Egyptian Journal of Radiology and Nuclear Medicine,3
Natural Product Research,3
Molecular Oncology,3
"G3: Genes, Genomes, Genetics",3
Fetal Diagnosis and Therapy,3
Phlebology The Journal of Venous Disease,3
Anatomical Sciences Education,3
Scandinavian Journal of Medicine and Science in Sports,3
Annals of Anatomy - Anatomischer Anzeiger,3
Brain and Behavior,3
Chinese journal of physical medicine and rehabilitation,3
Jibi inkōka rinshō. Hosatsu,3
Endocrine Metabolic & Immune Disorders - Drug Targets,3
European Journal of Dentistry,3
Journal of Clinical Virology,3
The Japanese Journal of SURGICAL METABOLISM and NUTRITION,3
Proceedings of the 2010 American Control Conference,3
The American Journal of Geriatric Pharmacotherapy,3
Strabismus,3
Biological Chemistry,3
Annals of Maxillofacial Surgery,3
Small,3
Physiological Research,3
Turkish Journal of Anaesthesiology and Reanimation,3
Cochlear Implants International,3
The World Journal of Men's Health,3
EMC - Anestesia-Reanimación,3
Endocrine Research,3
Seminars in Vascular Surgery,3
Brain Stimulation,3
Ukraïnsʹkij žurnal medicini bìologìï ta sportu,3
REC CardioClinics,3
Acta Medica,3
Journal of Hospice and Palliative Nursing,3
Genome Research,3
BMC Immunology,3
American Journal of Nursing,3
Materials Letters,3
BMC Medical Education,3
Antiviral Therapy,3
Koloproktologia,3
Current Reviews in Musculoskeletal Medicine,3
Hippokratia,3
Brain and Development,3
Trends in Food Science & Technology,3
Magyar Sebészet,3
Journal of Otology,3
Gene Therapy,3
BMC Complementary and Alternative Medicine,3
Annual Review of Microbiology,3
Musculoskeletal Science and Practice,3
Annals of Indian Academy of Neurology,3
Applied Radiation and Isotopes,3
Biopharmaceutics & Drug Disposition,3
Fibrogenesis & Tissue Repair,3
GMS German Medical Science,3
Revue Française d'Allergologie et d'Immunologie Clinique,3
Journal of Medical Engineering & Technology,3
Frontiers in Systems Neuroscience,3
International Journal of Inflammation,3
Behavioral and Brain Functions,3
International Journal for Quality in Health Care,3
Journal of Veterinary Medical Science,3
Minerva Anestesiologica,3
Medicinski pregled,3
Bulletin of the World Health Organization,3
Journal of Children's Orthopaedics,3
Ciência & Saúde Coletiva,3
Cases Journal,3
Medical Gas Research,3
Global Pediatric Health,3
Cardiovascular Endocrinology & Metabolism,3
Journal of Womenʼs Health Physical Therapy,3
"Medicine, Health Care and Philosophy",3
International Journal of Hypertension,3
