year,publisher,id,issn,journal.id,journal.title
2014,Springer Nature,pub.1019723548,"['0167-6369', '1573-2959']",jour.1095684,Environmental Monitoring and Assessment
2014,IOP Publishing,pub.1058189024,"['1063-7818', '1468-4799']",jour.1051269,Quantum Electronics
2014,IOP Publishing,pub.1015893451,"['1464-4266', '1741-3575', '0953-4075', '1361-6455']",jour.1016762,Journal of Physics B Atomic Molecular and Optical Physics
2014,IOP Publishing,pub.1043862477,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2014,IOP Publishing,pub.1012587400,"['1742-6588', '1742-6596']",jour.1043366,Journal of Physics Conference Series
2014,Copernicus Publications,pub.1007519243,"['1680-7367', '1680-7375']",jour.1047552,Atmospheric Chemistry and Physics Discussions
2014,The Optical Society,pub.1065236644,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,The Optical Society,pub.1065236643,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,Oxford University Press (OUP),pub.1028449628,"['1010-7940', '1873-734X']",jour.1097935,European Journal of Cardio-thoracic Surgery
2014,De Gruyter,pub.1070850249,['1583-7149'],jour.1148323,ACTA Universitatis Cibiniensis
2014,The Optical Society,pub.1065131068,"['0003-6935', '1539-4522']",jour.1327376,Applied Optics
2014,SAGE Publications,pub.1050519967,"['0885-3282', '1530-8022']",jour.1098766,Journal of Biomaterials Applications
2014,Elsevier,pub.1045710158,"['0142-1123', '1879-3452']",jour.1039075,International Journal of Fatigue
2014,Elsevier,pub.1023278957,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2014,Elsevier,pub.1006042300,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Wiley,pub.1045660575,"['1616-301X', '1616-3028']",jour.1032876,Advanced Functional Materials
2014,Laser Institute of America,pub.1070755783,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2014,Elsevier,pub.1034846094,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Springer Nature,pub.1019322009,"['2234-7593', '2005-4602']",jour.1135952,International Journal of Precision Engineering and Manufacturing
2014,Elsevier,pub.1045031435,['0261-3069'],jour.1328589,Materials & Design
2014,Taylor & Francis,pub.1006660356,"['1362-1718', '1743-2936']",jour.1138082,Science and Technology of Welding & Joining
2014,Elsevier,pub.1008981824,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1031730320,['0261-3069'],jour.1328589,Materials & Design
2014,Elsevier,pub.1021849271,['0261-3069'],jour.1328589,Materials & Design
2014,Springer Nature,pub.1050460536,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,Elsevier,pub.1025214096,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1039660694,"['0167-6695', '1872-6836', '0009-2541']",jour.1026405,Chemical Geology
2014,Elsevier,pub.1008653406,"['0022-3913', '1097-6841']",jour.1017849,Journal of Prosthetic Dentistry
2014,Springer Nature,pub.1040665243,"['0268-8921', '1435-604X']",jour.1096630,Lasers in Medical Science
2014,Elsevier,pub.1040877103,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1022742005,"['0039-128X', '1878-5867']",jour.1018729,Steroids
2014,Emerald,pub.1005075243,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2014,Emerald,pub.1005860736,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2014,Emerald,pub.1036744146,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2014,"SPIE, the international society for optics and photonics",pub.1036298413,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1034964571,"['0091-3286', '1560-2303']",jour.1122763,Optical Engineering
2014,"SPIE, the international society for optics and photonics",pub.1013742402,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1010225192,['1947-7988'],jour.1143046,Journal of Photonics for Energy
2014,The Optical Society,pub.1065130978,"['0003-6935', '1539-4522', '1559-128x']",jour.1327376,Applied Optics
2014,Springer Nature,pub.1067887446,"['2062-249X', '2063-0212']",jour.1045448,Journal of Flow Chemistry
2014,Elsevier,pub.1050922436,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2014,Wiley,pub.1006182454,"['1614-6832', '1614-6840']",jour.1044941,Advanced Energy Materials
2014,Springer Nature,pub.1004378415,"['0944-6524', '1863-7353']",jour.1136430,Production Engineering
2014,Wiley,pub.1013715584,"['0001-1541', '1547-5905']",jour.1123338,AIChE Journal
2014,Elsevier,pub.1043953776,"['0959-6526', '1879-1786']",jour.1044002,Journal of Cleaner Production
2014,Elsevier,pub.1008818470,"['0928-4931', '1873-0191']",jour.1040557,Materials Science and Engineering C
2014,Springer Nature,pub.1048061393,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2014,Springer Nature,pub.1036414017,"['1936-9751', '1936-976X']",jour.1045662,Food Analytical Methods
2014,Springer Nature,pub.1007241776,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2014,Trans Tech Publications,pub.1071982458,"['1660-9336', '1662-7482']",jour.1136876,Applied Mechanics and Materials
2014,Elsevier,pub.1012489807,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2014,Elsevier,pub.1018025325,"['0921-5093', '1873-4936']",jour.1038065,Materials Science and Engineering A
2014,Elsevier,pub.1007975736,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1048540880,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1020820823,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2014,Springer Nature,pub.1020083777,"['0944-6524', '1863-7353']",jour.1136430,Production Engineering
2014,Elsevier,pub.1036990390,"['2214-8604', '2214-7810']",jour.1147513,Additive Manufacturing
2014,Wiley,pub.1031149060,"['1549-3296', '1552-4965']",jour.1034618,Journal of Biomedical Materials Research Part A
2014,MDPI,pub.1001370987,['2072-666X'],jour.1050710,Micromachines
2014,The Optical Society,pub.1027070505,['1943-8206'],jour.1050363,Advances in Optics and Photonics
2014,Institute of Electrical and Electronics Engineers (IEEE),pub.1061373869,"['1041-1135', '1941-0174']",jour.1033557,IEEE Photonics Technology Letters
2014,Cambridge University Press (CUP),pub.1050418490,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2014,Cambridge University Press (CUP),pub.1002077840,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2014,Cambridge University Press (CUP),pub.1026860978,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2014,Cambridge University Press (CUP),pub.1021299000,"['0884-2914', '2044-5326']",jour.1357547,Journal of Materials Research
2014,The Optical Society,pub.1041012785,['1094-4087'],jour.1030495,Optics Express
2014,SAGE Publications,pub.1065266261,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2014,Elsevier,pub.1032870301,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2014,Elsevier,pub.1020922527,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Springer Nature,pub.1006713044,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,SAGE Publications,pub.1065266167,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2014,SAGE Publications,pub.1063883058,"['0954-4054', '2041-2975', '2041-1975']",jour.1053335,Proceedings of the Institution of Mechanical Engineers Part B Journal of Engineering Manufacture
2014,Taylor & Francis,pub.1013737393,"['0032-5899', '1743-2901']",jour.1137540,Powder Metallurgy
2014,Elsevier,pub.1053190494,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2014,Institute of Electrical and Electronics Engineers (IEEE),pub.1061336932,"['1077-260X', '1558-4542']",jour.1033570,IEEE Journal of Selected Topics in Quantum Electronics
2014,Institute of Electrical and Electronics Engineers (IEEE),pub.1061336893,"['1077-260X', '1558-4542']",jour.1033570,IEEE Journal of Selected Topics in Quantum Electronics
2014,Elsevier,pub.1021082952,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Springer Nature,pub.1041246174,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,Elsevier,pub.1043093331,"['1359-6454', '1873-2453']",jour.1039813,Acta Materialia
2014,Springer Nature,pub.1018725492,"['0947-8396', '1432-0630']",jour.1022207,Applied Physics A
2014,Wiley,pub.1021197582,"['0947-6539', '1521-3765']",jour.1114579,Chemistry - A European Journal
2014,Emerald,pub.1045609603,"['1355-2546', '1758-7670']",jour.1052037,Rapid Prototyping Journal
2014,The Optical Society,pub.1005347233,['1094-4087'],jour.1030495,Optics Express
2014,MDPI,pub.1045114693,['2218-2004'],jour.1053578,Atoms
2014,The Korean Society of Technology of Plasticity,pub.1015754948,['1225-696X'],jour.1138652,Transactions of Materials Processing
2014,The Korean Society of Mechanical Engineers,pub.1048686598,"['1226-4873', '2288-5226']",jour.1137403,Transactions of the Korean Society of Mechanical Engineers A
2014,IOP Publishing,pub.1059132075,"['1054-660X', '1555-6611']",jour.1030496,Laser Physics
2014,IOP Publishing,pub.1037531001,"['1757-8981', '1757-899X']",jour.1137008,IOP Conference Series Materials Science and Engineering
2014,Elsevier,pub.1000482426,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2014,Laser Institute of America,pub.1070755776,"['1042-346X', '1938-1387']",jour.1102375,Journal of Laser Applications
2014,Springer Nature,pub.1006371492,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,Elsevier,pub.1028709403,['0261-3069'],jour.1328589,Materials & Design
2014,Wiley,pub.1012761548,"['1329-1947', '1747-4477']",jour.1021063,Australian Endodontic Journal
2014,Taylor & Francis,pub.1005017607,"['1362-1718', '1743-2936']",jour.1138082,Science and Technology of Welding & Joining
2014,Springer Nature,pub.1015956980,"['2095-0462', '2095-0470']",jour.1047919,Frontiers of Physics
2014,The Optical Society,pub.1003793980,['1094-4087'],jour.1030495,Optics Express
2014,The Optical Society,pub.1065247761,['2334-2536'],jour.1050828,Optica
2014,The Optical Society,pub.1065236078,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,Elsevier,pub.1001786184,['0261-3069'],jour.1328589,Materials & Design
2014,SAGE Publications,pub.1063882797,"['0954-4054', '2041-2975', '2041-1975']",jour.1053335,Proceedings of the Institution of Mechanical Engineers Part B Journal of Engineering Manufacture
2014,Elsevier,pub.1020965010,"['0030-3992', '1879-2545']",jour.1048637,Optics & Laser Technology
2014,Elsevier,pub.1036997726,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Springer Nature,pub.1006138647,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,Elsevier,pub.1031464396,"['0958-319X', '1873-3565', '0584-8547']",jour.1089862,Spectrochimica Acta Part B Atomic Spectroscopy
2014,Elsevier,pub.1009904936,['0261-3069'],jour.1328589,Materials & Design
2014,MDPI,pub.1022455731,['1996-1944'],jour.1044868,Materials
2014,IOP Publishing,pub.1059173689,['1748-0221'],jour.1046258,Journal of Instrumentation
2014,"SPIE, the international society for optics and photonics",pub.1028139914,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,ASME International,pub.1062152744,"['2166-0468', '2166-0476']",jour.1146686,Journal of Micro and Nano-Manufacturing
2014,The Optical Society,pub.1065235801,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,The Optical Society,pub.1065235822,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,ASME International,pub.1062152212,"['1087-1357', '1528-8935']",jour.1137193,Journal of Manufacturing Science and Engineering
2014,Taylor & Francis,pub.1012146952,['2187-0764'],jour.1142510,Journal of Asian Ceramic Societies
2014,FapUNIFESP (SciELO),pub.1001657086,"['0104-9224', '1980-6973']",jour.1143003,Soldagem & Inspeção
2014,Springer Nature,pub.1049645275,"['0268-3768', '1433-3015']",jour.1043671,The International Journal of Advanced Manufacturing Technology
2014,Elsevier,pub.1040197113,"['0272-8842', '1873-3956']",jour.1051522,Ceramics International
2014,American Vacuum Society,pub.1062177275,"['1934-8630', '1559-4106']",jour.1036922,Biointerphases
2014,SAGE Publications,pub.1065266161,"['0003-7028', '1943-3530']",jour.1320598,Applied Spectroscopy
2014,Springer Nature,pub.1017976314,"['1059-9495', '1544-1024']",jour.1042007,Journal of Materials Engineering and Performance
2014,Elsevier,pub.1032910438,"['0143-8166', '1873-0302']",jour.1038957,Optics and Lasers in Engineering
2014,Springer Nature,pub.1006283686,"['1073-5623', '1543-1940']",jour.1136292,Metallurgical and Materials Transactions A
2014,Trans Tech Publications,pub.1071970406,"['1660-9336', '1662-7482']",jour.1136876,Applied Mechanics and Materials
2014,Wiley,pub.1026022675,"['1613-7728', '1863-9119']",jour.1138822,Laser Technik Journal
2014,IOP Publishing,pub.1001254113,"['0264-9381', '1361-6382']",jour.1136926,Classical and Quantum Gravity
2014,"SPIE, the international society for optics and photonics",pub.1030410501,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1041275792,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1026136603,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1018095407,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1022349585,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1049379120,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1006733161,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1030445227,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,"SPIE, the international society for optics and photonics",pub.1008980160,"['0277-786X', '1996-756X']",jour.1312104,Proceedings of SPIE
2014,Springer Nature,pub.1044020510,"['0270-2010', '1071-2836', '1573-8760']",jour.1091852,Journal of Russian Laser Research
2014,Elsevier,pub.1052362818,"['0169-4332', '1873-5584']",jour.1038686,Applied Surface Science
2014,Elsevier,pub.1049218463,"['0924-0136', '1873-4774']",jour.1038302,Journal of Materials Processing Technology
2014,Elsevier,pub.1043422786,"['0925-8388', '1873-4669']",jour.1041821,Journal of Alloys and Compounds
2014,Elsevier,pub.1040273454,"['0030-4026', '1618-1336']",jour.1018211,Optik
2014,The Optical Society,pub.1065207022,['1094-4087'],jour.1030495,Optics Express
2014,American Chemical Society (ACS),pub.1055507442,"['0013-936X', '1520-5851']",jour.1012116,Environmental Science & Technology
2014,The Optical Society,pub.1065235550,"['0146-9592', '1539-4794']",jour.1087001,Optics Letters
2014,Carl Hanser Verlag,pub.1071032128,"['1862-5282', '2195-8556']",jour.1137677,International Journal of Materials Research (formerly Zeitschrift fuer Metallkunde)
2014,Copernicus Publications,pub.1012568585,"['2194-8771', '2194-878X']",jour.1146931,Journal of Sensors and Sensor Systems
2014,Wiley,pub.1001787638,"['0021-8995', '1097-4628']",jour.1135048,Journal of Applied Polymer Science
2014,"SPIE, the international society for optics and photonics",pub.1004171979,"['1818-2259', '18182259']",jour.1313378,SPIE Newsroom
