year,journal.id,journal.title,total,total_year
2018,jour.1312325,Journal of Chromatography B,1,1
2019,jour.1031029,Lipids in Health and Disease,1,1
2018,jour.1019772,European Journal of Medicinal Chemistry,1,1
2019,jour.1113096,Osteologie/Osteology,1,1
2018,jour.1043539,International Journal of Women's Health,1,1
2019,jour.1050274,Cardiology and Therapy,1,1
2018,jour.1100099,Trends in Endocrinology and Metabolism,1,1
2019,jour.1008535,Psychophysiology,1,1
2019,jour.1047250,Der Gastroenterologe,1,1
2019,jour.1123271,Journal of Economic Psychology,1,1
2018,jour.1052374,JMIR Cancer,1,1
2018,jour.1093948,Health Affairs,1,1
2018,jour.1017059,Basic & Clinical Pharmacology & Toxicology,1,1
2019,jour.1102812,PharmacoEconomics,1,1
2019,jour.1336340,Animal Microbiome,1,1
2019,jour.1327417,BMC Health Services Research,1,1
2019,jour.1022710,The Journal of Headache and Pain,1,1
2019,jour.1038278,Child and Adolescent Psychiatry and Mental Health,1,1
2019,jour.1008992,British Journal of General Practice,1,1
2019,jour.1052567,Clinical Diabetes and Endocrinology,1,1
2018,jour.1096381,International Journal of Colorectal Disease,1,1
2019,jour.1022343,Briefings in Bioinformatics,1,1
2018,jour.1090969,Psychotherapie Psychosomatik Medizinische Psychologie,1,1
2018,jour.1101366,Trends in Cardiovascular Medicine,1,1
2019,jour.1033173,Journal of Integrative Medicine,1,1
2019,jour.1313319,The Journal of Clinical Pharmacology,1,1
2019,jour.1012680,Injury,1,1
2019,jour.1115214,Nature Biotechnology,1,1
2019,jour.1345339,Plastic & Reconstructive Surgery,1,1
2018,jour.1027081,Clinical and Experimental Medicine,1,1
2019,jour.1313702,Clinical Oncology,1,1
2019,jour.1117356,Cognitive Neuropsychiatry,1,1
2019,jour.1121124,Statistica Neerlandica,1,1
2019,jour.1032374,Journal of Health Organization and Management,1,1
2019,jour.1019465,Journal of Research in Personality,1,1
2018,jour.1032811,SLAS TECHNOLOGY Translating Life Sciences Innovation,1,1
2019,jour.1158089,Frontiers in Sociology,1,1
2018,jour.1009747,Journal of Gastroenterology,1,1
2019,jour.1294910,Telemedicine Journal and e-Health,1,1
2019,jour.1099724,AIDS Care,1,1
2018,jour.1032566,Clinical Proteomics,1,1
2019,jour.1048550,Journal of Bone Oncology,1,1
2018,jour.1028438,BMC Women's Health,1,1
2019,jour.1299127,Mayo Clinic Proceedings Innovations Quality & Outcomes,1,1
2019,jour.1320609,BMJ Open Gastroenterology,1,1
2018,jour.1021317,Best Practice & Research Clinical Obstetrics & Gynaecology,1,1
2019,jour.1049704,Pharmacology Research & Perspectives,1,1
2019,jour.1049578,Molecular Genetics and Metabolism Reports,1,1
2019,jour.1044238,Developmental Cognitive Neuroscience,1,1
2019,jour.1297457,Abdominal Radiology,1,1
2019,jour.1098785,Current Opinion in Immunology,1,1
2019,jour.1367098,Bioscientifica Proceedings,1,1
2019,jour.1032121,Cancer Imaging,1,1
2018,jour.1028078,Journal of the Royal Society of New Zealand,1,1
2019,jour.1032338,Population Health Metrics,1,1
2018,jour.1102011,Qualitative Health Research,1,1
2019,jour.1300579,npj Digital Medicine,1,1
2019,jour.1096549,Journal of Cancer Education,1,1
2019,jour.1299265,Current Opinion in Physiology,1,1
2019,jour.1047791,Clinical and Translational Medicine,1,1
2019,jour.1028432,BMC Medical Informatics and Decision Making,1,1
2019,jour.1091324,Endocrine Reviews,1,1
2019,jour.1030439,Journal of Cardiovascular Magnetic Resonance,1,1
2019,jour.1013019,Postgraduate Medical Journal,1,1
2019,jour.1046836,Health Economics Review,1,1
2019,jour.1299314,Evolution Letters,1,1
2018,jour.1097556,Genes & Development,1,1
2018,jour.1051698,Tobacco Regulatory Science,1,1
2018,jour.1093892,Archives of Public Health,1,1
2018,jour.1054677,Internal Medicine Journal,1,1
2019,jour.1115673,Environmental Health and Preventive Medicine,1,1
2018,jour.1027092,Experimental Biology and Medicine,1,1
2019,jour.1054004,Lung,1,1
2019,jour.1002377,Journal of Personality and Social Psychology,1,1
2019,jour.1312301,Otolaryngology,1,1
2019,jour.1319730,European Journal of Applied Physiology,1,1
2019,jour.1040071,Journal of Ovarian Research,1,1
2019,jour.1117766,Critical Care,1,1
2018,jour.1295028,Journal of Studies on Alcohol and Drugs,1,1
2018,jour.1100199,Clinical Drug Investigation,1,1
2019,jour.1053218,Journal of the Economic Science Association,1,1
2018,jour.1091367,Der Pathologe,1,1
2018,jour.1097769,Journal of the American Society of Echocardiography,1,1
2018,jour.1114878,European Journal of Medical Research,1,1
2018,jour.1028479,Academic Pediatrics,1,1
2019,jour.1365474,Metabolism Open,1,1
2019,jour.1114722,Canadian journal of urology,1,1
2019,jour.1297361,European Journal of Physiotherapy,1,1
2019,jour.1035133,Acta Ichthyologica Et Piscatoria,1,1
2019,jour.1093201,The EMBO Journal,1,1
2019,jour.1040231,Frontiers in Computational Neuroscience,1,1
2019,jour.1100242,Oncology Abstracts,1,1
2019,jour.1022148,Cochrane Database of Systematic Reviews,1,1
2018,jour.1029970,Integrative Cancer Therapies,1,1
2018,jour.1034575,European Journal of Ageing,1,1
2018,jour.1040067,Médecine des Maladies Métaboliques,1,1
2018,jour.1312231,Sleep and Breathing,1,1
2019,jour.1111842,BioDrugs,1,1
2019,jour.1044041,International Journal of Hypertension,1,1
2019,jour.1084991,Molecular Aspects of Medicine,1,1
2019,jour.1294860,Molecular Plant,1,1
2019,jour.1017523,Experimental Cell Research,1,1
2019,jour.1018654,Scandinavian Journal of Clinical and Laboratory Investigation,1,1
2019,jour.1030723,Neuroinformatics,1,1
2019,jour.1024975,Journal of Archaeological Science,1,1
2019,jour.1035820,The Journal of Positive Psychology,1,1
2019,jour.1021142,Applied Immunohistochemistry & Molecular Morphology,1,1
2019,jour.1050767,Frontiers in Nutrition,1,1
2018,jour.1038727,Journal of Cell Communication and Signaling,1,1
2019,jour.1094091,BioTechniques,1,1
2018,jour.1047940,Current Genetic Medicine Reports,1,1
2018,jour.1042290,EPMA Journal,1,1
2019,jour.1094059,Diagnostic Microbiology and Infectious Disease,1,1
2019,jour.1077195,Jornal de Pediatria,1,1
2018,jour.1008276,Annales d Endocrinologie,1,1
2019,jour.1033068,IEEE/ACM Transactions on Computational Biology and Bioinformatics,1,1
2019,jour.1019225,Biometrika,1,1
2018,jour.1294902,Otology & Neurotology,1,1
2019,jour.1010940,Ophthalmic Surgery Lasers and Imaging Retina,1,1
2019,jour.1018217,QJM,1,1
2019,jour.1321398,Systems Medicine,1,1
2019,jour.1030018,Expert Review of Neurotherapeutics,1,1
2019,jour.1040327,Oxidative Medicine and Cellular Longevity,1,1
2019,jour.1150758,Dentistry Journal,1,1
2018,jour.1301614,Advances in Methods and Practices in Psychological Science,1,1
2019,jour.1377832,Obesity Abstracts,1,1
2019,jour.1101686,Journal of Renal Nutrition,1,1
2019,jour.1021703,Prevention Science,1,1
2019,jour.1047763,Clinical Liver Disease,1,1
2018,jour.1090885,Journal of Reproductive Immunology,1,1
2019,jour.1043609,World Journal of Gastrointestinal Oncology,1,1
2019,jour.1011155,Pathology,1,1
2019,jour.1090096,Neurosurgical Review,1,1
2019,jour.1294823,Journal of Biomedical Informatics,1,1
2018,jour.1015868,Veterinary Research,1,1
2019,jour.1041590,Biopreservation and Biobanking,1,1
2019,jour.1120839,Journal of Criminal Justice,1,1
2019,jour.1017953,Journal of Clinical Pathology,1,1
2019,jour.1130647,Aquaculture,1,1
2018,jour.1082731,Journal of Clinical Microbiology,1,1
2019,jour.1021589,Journal of Molecular Diagnostics,1,1
2019,jour.1097586,Journal of Voice,1,1
2019,jour.1367366,JHEP Reports,1,1
2018,jour.1107318,Kind en adolescent,1,1
2018,jour.1100036,European Journal of Gastroenterology & Hepatology,1,1
2019,jour.1132096,Atmospheric Environment,1,1
2019,jour.1367373,The Lancet Digital Health,1,1
2019,jour.1021080,Breast Cancer,1,1
2019,jour.1027842,European Sociological Review,1,1
2018,jour.1016357,Nieren- und Hochdruckkrankheiten,1,1
2019,jour.1051849,Diagnostics,1,1
2018,jour.1014108,Theoretical Population Biology,1,1
2019,jour.1100444,Health Promotion International,1,1
2018,jour.1097778,South African Medical Journal,1,1
2019,jour.1112095,Journal of Clinical Neuroscience,1,1
2019,jour.1093015,Hämostaseologie,1,1
2019,jour.1040151,Mental Health and Physical Activity,1,1
2019,jour.1094916,Virus Research,1,1
2018,jour.1050619,BMC Obesity,1,1
2018,jour.1024249,BMC Evolutionary Biology,1,1
2018,jour.1313389,Journal of Immunology Research,1,1
2019,jour.1009651,Physiology & Behavior,1,1
2018,jour.1291734,Journal of Psychiatry and Brain Science,1,1
2019,jour.1112845,International Journal of Urology,1,1
2019,jour.1312038,Mechanisms of Ageing and Development,1,1
2019,jour.1085347,Archives of Pathology & Laboratory Medicine,1,1
2018,jour.1006373,Scandinavian Journal of Gastroenterology,1,1
2019,jour.1006876,The American Statistician,1,1
2019,jour.1035395,Chinese Journal of Otolaryngology Head and Neck Surgery,1,1
2018,jour.1312267,Journal of the Royal Society of Medicine,1,1
