aff_id,aff_name,aff_city,aff_city_id,aff_country,aff_country_code,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
,"Department of Clinical Biochemistry, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1116491931,ur.01205455323.64,Ruth,Frikke-Schmidt
,"NHLBI Framingham Heart Study, Framingham, MA, USA",,,,,,,pub.1116491931,,Nancy L.,Heard-Costa
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1116491931,ur.01366154613.34,Iris M.,Heid
,"Centre for Ophthalmology and Vision Science, Lions Eye Institute, University of Western Australia, Perth, Western Australia, Australia",,,,,,,pub.1116491931,ur.01127542415.10,Alex W.,Hewitt
,"Research Unit Skellefteå, Skellefteå, Sweden",,,,,,,pub.1116491931,ur.01267366417.52,Jan-Håkan,Jansson
,"Department of Clinical Biochemistry, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1116491931,ur.014444132034.29,Pia R.,Kamstrup
,"Echinos Medical Centre, Echinos, Greece",,,,,,,pub.1116491931,ur.01341205376.74,Maria,Karaleftheri
,"Institute of Clinical Medicine, Internal Medicine, University of Eastern Finland and Kuopio University Hospital, Kuopio, Finland",,,,,,,pub.1116491931,,Johanna,Kuusisto
,"Institute of Clinical Medicine, Internal Medicine, University of Eastern Finland and Kuopio University Hospital, Kuopio, Finland",,,,,,,pub.1116491931,ur.01052255145.04,Markku,Laakso
,"Montreal Heart Institute, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1116491931,,Ken S.,Lo
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1116491931,ur.01367042426.41,Martina,Müller-Nurasyid
,"Department of Medicine I, University Hospital Großhadern, Ludwig-Maximilians-Universitat, Munich, Germany",,,,,,,pub.1116491931,ur.01367042426.41,Martina,Müller-Nurasyid
,"Data Tecnica International, Glen Echo, MD, USA",,,,,,,pub.1116491931,ur.015250157337.68,Mike A.,Nalls
,"Department of Cardiovascular Sciences, University of Leicester, Glenfield Hospital, Leicester, UK",,,,,,,pub.1116491931,ur.015641175307.72,Christopher P.,Nelson
,"Department of Clinical Biochemistry, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1116491931,ur.0611452663.46,Sune F.,Nielsen
,"Department of Clinical Biochemistry, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1116491931,ur.0664172257.33,Børge G.,Nordestgaard
,"Institute of Epidemiology II, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1116491931,ur.01117072553.44,Annette,Peters
,"Central Hospital of Southern Ostrobothnia, Seinäjoki, Finland",,,,,,,pub.1116491931,,Hannu,Puolijoki
,"Centre for Non-Communicable Diseases, Karachi, Pakistan",,,,,,,pub.1116491931,,Asif,Rasheed
,"Montreal Heart Institute, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1116491931,ur.01266053113.52,John D.,Rioux
,"NHS Blood and Transplant–Oxford Centre, Oxford, UK",,,,,,,pub.1116491931,,David J.,Roberts
,"Centre for Non-Communicable Diseases, Karachi, Pakistan",,,,,,,pub.1116491931,ur.0770340363.50,Danish,Saleheen
,"Department of Cardiovascular Sciences, University of Leicester, Glenfield Hospital, Leicester, UK",,,,,,,pub.1116491931,ur.0606704334.54,Nilesh J.,Samani
,"OmicSoft at Qiagen Company, Cary, NC, USA",,,,,,,pub.1116491931,,Andrew J.,Slater
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1116491931,ur.0723426172.10,Kari,Stefansson
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1116491931,ur.01165442252.60,Valgerdur,Steinthorsdottir
,"Institute of Genetic Epidemiology, Helmholtz Zentrum München–German Research Center for Environmental Health, Neuherberg, Germany",,,,,,,pub.1116491931,ur.01352171051.53,Konstantin,Strauch
,"Montreal Heart Institute, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1116491931,,Jean-Claude,Tardif
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1116491931,ur.01247426430.47,Gudmar,Thorleifsson
,"deCODE Genetics/Amgen, Inc., Reykjavik, Iceland",,,,,,,pub.1116491931,ur.01277776417.51,Unnur,Thorsteinsdottir
,"Anogia Medical Centre, Anogia, Greece",,,,,,,pub.1116491931,,Emmanouil,Tsafantakis
,"Department of Clinical Biochemistry, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1116491931,,Anne,Tybjaerg-Hansen
,"Department of Clinical Biochemistry, Herlev and Gentofte Hospital, Copenhagen University Hospital, Herlev, Denmark",,,,,,,pub.1116491931,ur.0646101614.57,Anette,Varbo
,"Montreal Heart Institute, Université de Montréal, Montreal, Quebec, Canada",,,,,,,pub.1116491931,ur.01155064273.68,Guillaume,Lettre
,"Department of Epidemiology and Carolina Center of Genome Sciences, Chapel Hill, NC, USA",,,,,,,pub.1116491931,ur.011405001662.87,Kari E.,North
,"Nottingham NIHR Biomedical Research Centre, Nottingham, UK",,,,,,,pub.1116008893,ur.0701147373.33,Ana M.,Valdes
,"Division of Genetics and Cell Biology, San Faffaele Research Institute, Milan, Italy",,,,,,,pub.1116008893,,Daniela,Toniolo
,"Centre for Ophthalmology and Visual Science, University of Western Australia, Lions Eye Institute, Perth, Western Australia, Australia",,,,,,,pub.1116008893,ur.0575622500.85,Seyhan,Yazar
,"Centre for Ophthalmology and Visual Science, University of Western Australia, Lions Eye Institute, Perth, Western Australia, Australia",,,,,,,pub.1116008893,ur.01127542415.10,Alex W.,Hewitt
,"Centre for Ophthalmology and Visual Science, University of Western Australia, Lions Eye Institute, Perth, Western Australia, Australia",,,,,,,pub.1116008893,ur.01230014411.44,David A.,Mackey
,"Department of Genetics, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1117617799,ur.01057410143.10,Urmo,Võsa
,"Department of Genetics, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1117617799,ur.01344404521.43,Lude,Franke
,"Zibo Academy of Agricultural Sciences, Zibo, China",,,,,,,pub.1117018405,,Xia,An
,"Mianyang Academy of Agricultural Sciences, Mianyang, China",,,,,,,pub.1117018405,,Shouhang,Zheng
,"Department of Ophthalmology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01173214041.31,Mette M.,Bagger
,"Department of Clinical Genetics, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01173214041.31,Mette M.,Bagger
,"Department of Clinical Genetics, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01075630304.11,Karin,Wadt
,"Department of Ophthalmology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01165005332.24,Steffen,Heegaard
,"Department of Pathology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01165005332.24,Steffen,Heegaard
,"Department of Ophthalmology, Rigshospitalet, Copenhagen University Hospital, Copenhagen, Denmark",,,,,,,pub.1117623763,ur.01121750651.45,Jens F.,Kiilgaard
,"Research & Early Development, Celgene Corporation, Cambridge, MA, USA",,,,,,,pub.1117623312,,Robert M.,Plenge
,"Institute for Stroke and Dementia Research (ISD), University Hospital, LMU Munich, Munich, Germany",,,,,,,pub.1116501880,,Rainer,Malik
,"Department of Neurology, Massachusetts General Hospital (MGH), Harvard Medical School, Boston, MA, USA",,,,,,,pub.1116501880,,Anne-Katrin,Giese
,"Laboratory of Experimental Cardiology, Department of Cardiology, Division of Heart and Lungs, University Medical Center Utrecht, University of Utrecht, Utrecht, the Netherlands",,,,,,,pub.1116501880,ur.0657051242.88,Sander W.,van der Laan
,"deCODE genetics/AMGEN Inc., Reykjavik, Iceland",,,,,,,pub.1116501880,,Solveig,Gretarsdottir
,"INSERM, Institut Pasteur de Lille, LabEx DISTALZ-UMR1167, Risk Factors and Molecular Determinants of Aging-Related Diseases, Université Lille, Lille, France",,,,,,,pub.1116501880,,Philippe,Amouyel
,"AA Martinos Center for Biomedical Imaging, Department of Radiology, MGH, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1116501880,,Hakan,Ay
,"Stroke Pharmacogenomics and Genetics, Fundacio Docència i Recerca MutuaTerrassa, Terrassa, Spain",,,,,,,pub.1116501880,ur.01046610523.46,Caty,Carrera
,"Institute of Cardiovascular Research, Royal Holloway University of London, London, UK, and Ashford and St Peters Hospital, Surrey, UK",,,,,,,pub.1116501880,ur.0634244761.20,Ioana,Cotlarciuc
,"Framingham Heart Study, Framingham, MA, USA",,,,,,,pub.1116501880,,Anita L.,DeStefano
,"Neuroscience Institute, SF Medical Center, Trenton, NJ, USA",,,,,,,pub.1116501880,,Raji P.,Grewal
,"RIKEN Center for Integrative Medical Sciences, Yokohama, Japan",,,,,,,pub.1116501880,ur.016323146432.35,Michiaki,Kubo
,"Data Tecnica International, Glen Echo, MD, USA",,,,,,,pub.1116501880,,Michael A.,Nalls
,"Fred Hutchinson Cancer Research Center, University of Washington, Seattle, WA, USA",,,,,,,pub.1116501880,,Alexander P.,Reiner
,"Department of Neurology, Massachusetts General Hospital (MGH), Harvard Medical School, Boston, MA, USA",,,,,,,pub.1116501880,ur.01206265632.88,Natalia S.,Rost
,"Institute of Cardiovascular Research, Royal Holloway University of London, London, UK, and Ashford and St Peters Hospital, Surrey, UK",,,,,,,pub.1116501880,,Pankaj,Sharma
,"Stroke Division, Florey Institute of Neuroscience and Mental Health, University of Melbourne, Heidelberg, Victoria, Australia",,,,,,,pub.1116501880,ur.0602066741.18,Vincent N. S.,Thijs
,"deCODE genetics/AMGEN Inc., Reykjavik, Iceland",,,,,,,pub.1116501880,ur.01247426430.47,Gudmar,Thorleifsson
,"deCODE genetics/AMGEN Inc., Reykjavik, Iceland",,,,,,,pub.1116501880,ur.01277776417.51,Unnur,Thorsteinsdottir
,"Institute for Stroke and Dementia Research (ISD), University Hospital, LMU Munich, Munich, Germany",,,,,,,pub.1116501880,,Steffen,Tiedt
,"Center for Medical Systems Biology, Leiden, the Netherlands",,,,,,,pub.1116501880,ur.011675454737.09,Cornelia M.,van Duijn
,"Integrated Cardio Metabolic Centre, Department of Medicine, Karolinska Institutet, Karolinska Universitetssjukhuset, Huddinge, Sweden",,,,,,,pub.1116501880,ur.0750331202.03,Johan L. M.,Björkegren
,"UPMC Univ. Paris 06, INSERM, UMR_S 1166, Team Genomics & Pathophysiology of Cardiovascular Diseases, Sorbonne Universités, Paris, France",,,,,,,pub.1116501880,,Veronica,Codoni
,"UPMC Univ. Paris 06, INSERM, UMR_S 1166, Team Genomics & Pathophysiology of Cardiovascular Diseases, Sorbonne Universités, Paris, France",,,,,,,pub.1116501880,ur.01310402345.19,David A.,Trégouët
,"Department of Cardiology, University Medical Center Groningen, University of Groningen, Groningen, the Netherlands",,,,,,,pub.1116501880,,Pim,van der Harst
,"Framingham Heart Study, Framingham, MA, USA",,,,,,,pub.1116501880,,Andrew D.,Johnson
,"Oklahoma Center for Neuroscience, Oklahoma City, OK, USA",,,,,,,pub.1116501880,ur.01143222103.28,Dharambir K.,Sanghera
,"Stroke Pharmacogenomics and Genetics, Fundacio Docència i Recerca MutuaTerrassa, Terrassa, Spain",,,,,,,pub.1116501880,,Israel,Fernandez-Cadenas
,"Albrecht Kossel Institute, University Clinic of Rostock, Rostock, Germany",,,,,,,pub.1116501880,,Arndt,Rolfs
,"deCODE genetics/AMGEN Inc., Reykjavik, Iceland",,,,,,,pub.1116501880,,Kari,Stefansson
,"Framingham Heart Study, Framingham, MA, USA",,,,,,,pub.1116501880,ur.0675511437.67,Sudha,Seshadri
,"Institute for Stroke and Dementia Research (ISD), University Hospital, LMU Munich, Munich, Germany",,,,,,,pub.1116501880,ur.01134367124.36,Martin,Dichgans
,"Department of Clinical Genetics, Mental Health Research Center, Moscow, Russia",,,,,,,pub.1116533748,,Vera,Golimbet
,"Institute of Biological Psychiatry, MHC Sct. Hans, Mental Health Services Copenhagen, Roskilde, Denmark",,,,,,,pub.1116533748,ur.01223240773.33,Thomas,Werge
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Miao,Xu
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Youyuan,Yao
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Shanshan,Zhang
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Su-Mei,Cao
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Tong,Xiang
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Guiping,He
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Qi-Sheng,Feng
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Li-Zhen,Chen
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Xiang,Guo
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Wei-Hua,Jia
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Ming-Yuan,Chen
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Xiao,Zhang
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Shang-Hang,Xie
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Roujun,Peng
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Lin,Feng
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,ur.0761377441.37,Jin-Xin,Bei
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,ur.016553027727.11,Rui-Hua,Xu
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,ur.012062266057.07,Mu-Sheng,Zeng
,"State Key Laboratory of Oncology in South China, Collaborative Innovation Center for Cancer Medicine, Guangdong Key Laboratory of Nasopharyngeal Carcinoma Diagnosis and Therapy, Sun Yat-sen University Cancer Center, Guangzhou, China",,,,,,,pub.1117297813,,Yi-Xin,Zeng
,"Division of Hematology/Oncology, Boston Children’s Hospital, Dana-Farber Cancer Institute, Harvard Stem Cell Institute, Broad Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1117619868,ur.01176317475.08,Falak,Sher
,"Center for Translational & Computational Neuroimmunology, Taub Institute for Research on Alzheimer’s Disease and the Aging Brain, Department of Neurology, Columbia University Medical Center, Columbia University, New York, NY, USA",,,,,,,pub.1117619868,ur.01176317475.08,Falak,Sher
,"Division of Hematology/Oncology, Boston Children’s Hospital, Dana-Farber Cancer Institute, Harvard Stem Cell Institute, Broad Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1117619868,ur.015342644733.59,Mir,Hossain
,"Division of Hematology/Oncology, Boston Children’s Hospital, Dana-Farber Cancer Institute, Harvard Stem Cell Institute, Broad Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1117619868,ur.0670771207.14,Davide,Seruggia
,"Division of Hematology/Oncology, Boston Children’s Hospital, Dana-Farber Cancer Institute, Harvard Stem Cell Institute, Broad Institute, Harvard Medical School, Boston, MA, USA",,,,,,,pub.1117619868,ur.016324275173.24,Vivien A. C.,Schoonenberg
