aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_raw_affiliation,aff_state,aff_state_code,pub_id,researcher_id,first_name,last_name
Swift Current,6160603.0,Canada,CA,,"Swift Current Research and Development Centre, Agriculture and Agri-Food Canada, Swift Current, Saskatchewan, Canada","Swift Current Research and Development Centre, Agriculture and Agri-Food Canada, Swift Current, Saskatchewan, Canada",Saskatchewan,CA-SK,pub.1113300828,ur.0764632407.78,Ron,Knox
Foggia,3176885.0,Italy,IT,,"CREA—Research Centre for Cereal and Industrial Crops, Foggia, Italy","CREA—Research Centre for Cereal and Industrial Crops, Foggia, Italy",Apulia,,pub.1113300828,ur.0727310132.26,Anna M.,Mastrangelo
Bergamo,3182164.0,Italy,IT,,"CREA—Research Centre for Cereal and Industrial Crops, Bergamo, Italy","CREA—Research Centre for Cereal and Industrial Crops, Bergamo, Italy",Lombardy,,pub.1113300828,ur.0727310132.26,Anna M.,Mastrangelo
Fiorenzuola d'Arda,3176964.0,Italy,IT,,"CREA—Research Centre for Genomics and Bioinformatics, Fiorenzuola d’Arda, Italy","CREA—Research Centre for Genomics and Bioinformatics, Fiorenzuola d’Arda, Italy",Emilia-Romagna,,pub.1113300828,ur.01154124032.64,Luigi,Cattivelli
,,,,,"Centre for Cancer Biology, University of South Australia and SA Pathology, Adelaide, South Australia, Australia",,,,pub.1113058625,ur.01322153373.03,Richard J.,D’Andrea
,,,,,"Centre for Cancer Biology, University of South Australia and SA Pathology, Adelaide, South Australia, Australia",,,,pub.1113058625,ur.01007120627.71,Anna L.,Brown
,,,,,"Centre for Cancer Biology, University of South Australia and SA Pathology, Adelaide, South Australia, Australia",,,,pub.1113058625,ur.013737036557.96,Hamish S.,Scott
,,,,,"Centre for Cancer Biology, University of South Australia and SA Pathology, Adelaide, South Australia, Australia",,,,pub.1113058625,ur.01347705505.63,Christopher N.,Hahn
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01015575227.55,Amy R,Bentley
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01050726303.13,Yun J,Sung
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.016420022207.07,Michael R,Brown
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,,Thomas W,Winkler
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01260600634.53,Aldi T,Kraja
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01146643251.63,Ioanna,Ntalla
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,,Karen,Schwander
List,2876837.0,Germany,DE,,A full list of authors can be found in the Supplementary Note.,A full list of authors can be found in the Supplementary Note.,Schleswig-Holstein,,pub.1113055529,,,
List,2876837.0,Germany,DE,,A full list of authors can be found in the Supplementary Note.,A full list of authors can be found in the Supplementary Note.,Schleswig-Holstein,,pub.1113055529,,EPIC-InterAct,Consortium
,,,,,"Institute of Human Genetics, Helmholtz Zentrum München, German Research Center for Environmental Health, Neuherberg, Germany.",,,,pub.1113055529,ur.015725517277.33,Thomas,Meitinger
Zagreb,3186886.0,Croatia,HR,,"Gen-info Ltd, Zagreb, Croatia.","Gen-info Ltd, Zagreb, Croatia.",City of Zagreb,,pub.1113055529,ur.01301232211.13,Ozren,Polasek
List,2876837.0,Germany,DE,,A full list of authors can be found in the Supplementary Note.,A full list of authors can be found in the Supplementary Note.,Schleswig-Holstein,,pub.1113055529,,,
List,2876837.0,Germany,DE,,A full list of authors can be found in the Supplementary Note.,A full list of authors can be found in the Supplementary Note.,Schleswig-Holstein,,pub.1113055529,,,
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.016431364177.20,Xiaofeng,Zhu
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01015462431.04,Laura J,Bierut
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01203666355.24,W James,Gauderman
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.011321072557.37,Kenneth,Rice
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01051674732.59,Patricia B,Munroe
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.0755010463.53,Alanna C,Morrison
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.013562125422.47,Dabeeru C,Rao
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01003753621.71,Charles N,Rotimi
,,,,,These authors constitute the writing group.,These authors constitute the writing group.,,,pub.1113055529,ur.01365531352.22,L Adrienne,Cupples
Shenzhen,1795565.0,China,CN,,"Genosys, Inc., Shenzhen, China","Genosys, Inc., Shenzhen, China",Guangdong,,pub.1112851846,ur.010750777601.47,Yongchao,Niu
Shenzhen,1795565.0,China,CN,,"Genosys, Inc., Shenzhen, China","Genosys, Inc., Shenzhen, China",Guangdong,,pub.1112851846,,Jinmin,Lian
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ltd, Ness Ziona, Israel","NRGene, Ltd, Ness Ziona, Israel",Central District,,pub.1112851846,ur.01205405301.73,Kobi,Baruch
Fuzhou,1810821.0,China,CN,,"Center for Genomics and Biotechnology, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Haixia Institute of Science and Technology, Fujian Agricultural and Forestry University, Fuzhou, China","Center for Genomics and Biotechnology, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Haixia Institute of Science and Technology, Fujian Agricultural and Forestry University, Fuzhou, China",Fujian,,pub.1112851846,,Jinlei,Han
Fuzhou,1810821.0,China,CN,,"Center for Genomics and Biotechnology, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Haixia Institute of Science and Technology, Fujian Agricultural and Forestry University, Fuzhou, China","Center for Genomics and Biotechnology, Fujian Provincial Key Laboratory of Haixia Applied Plant Systems Biology, Haixia Institute of Science and Technology, Fujian Agricultural and Forestry University, Fuzhou, China",Fujian,,pub.1112851846,ur.01246120207.91,Kai,Wang
Shenzhen,1795565.0,China,CN,,"Genosys, Inc., Shenzhen, China","Genosys, Inc., Shenzhen, China",Guangdong,,pub.1112851846,,Liangfeng,Zou
Shenzhen,1795565.0,China,CN,,"Genosys, Inc., Shenzhen, China","Genosys, Inc., Shenzhen, China",Guangdong,,pub.1112851846,ur.013255547601.29,Fei,Huang
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ltd, Ness Ziona, Israel","NRGene, Ltd, Ness Ziona, Israel",Central District,,pub.1112851846,,Avital,Brodt
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ltd, Ness Ziona, Israel","NRGene, Ltd, Ness Ziona, Israel",Central District,,pub.1112851846,,Hilla,Ben-Hamo
Shanghai,1796236.0,China,CN,,"Department of Cardiovascular Medicine, Southern Medical University Affiliated Fengxian Hospital, Shanghai, China","Department of Cardiovascular Medicine, Southern Medical University Affiliated Fengxian Hospital, Shanghai, China",Shanghai,,pub.1112604874,,Zengyong,Qiao
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ness Ziona, Israel","NRGene, Ness Ziona, Israel",Central District,,pub.1112582944,,Gil,Ben-Zvi
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ness Ziona, Israel","NRGene, Ness Ziona, Israel",Central District,,pub.1112582944,,Avital,Brodt
Ness Ziona,294074.0,Israel,IL,,"NRGene, Ness Ziona, Israel","NRGene, Ness Ziona, Israel",Central District,,pub.1112582944,ur.01205405301.73,Kobi,Baruch
,,,,,"UMR 894, Center for Psychiatry and Neuroscience, Inserm, Université Paris Descartes, Paris, France",,,,pub.1112439232,,Jacques,Epelbaum
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1112439232,ur.01152430160.62,Florentino,Sanchez-Garcia
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1112439232,ur.0756031766.85,Maria Candida Deniz,Naranjo
Antwerpen,2803138.0,Belgium,BE,,"Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium","Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium",Flanders,,pub.1112439232,ur.01315014256.25,Sebastiaan,Engelborghs
Antwerpen,2803138.0,Belgium,BE,,"Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium","Department of Neurology and Memory Clinic, Hospital Network Antwerp, Antwerp, Belgium",Flanders,,pub.1112439232,ur.01347611376.66,Peter P.,De Deyn
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1112439232,,Carmen,Munoz-Fernadez
Las Palmas de Gran Canaria,2515270.0,Spain,ES,,"Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain","Department of Immunology, Hospital Universitario Doctor Negrín, Las Palmas de Gran Canaria, Spain",Canary Islands,,pub.1112439232,,Yolanda A.,Benito
,,,,,"FERB-Alzheimer Center, Gazzaniga (Bergamo), Italy",,,,pub.1112439232,,Letizia,Concari
Leiden,2751773.0,Netherlands,NL,,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands","Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands",South Holland,,pub.1112439232,ur.01006410206.09,Fernando,Rivadeneira
Phoenix,5308655.0,United States,US,,"Arizona Alzheimer’s Consortium, Phoenix, AZ, USA","Arizona Alzheimer’s Consortium, Phoenix, AZ, USA",Arizona,US-AZ,pub.1112439232,ur.011311252257.86,Eric M.,Reiman
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1112439232,,Chiara,Cupidi
Leiden,2751773.0,Netherlands,NL,,"Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands","Netherlands Consortium on Health Aging and National Genomics Initiative, Leiden, the Netherlands",South Holland,,pub.1112439232,,A. G.,Andre Uitterlinden
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1112439232,ur.0641552313.35,Raffaele Giovanni,Maletta
Ann Arbor,4984247.0,United States,US,,"Michigan Alzheimer Disease Center, Ann Arbor, MI, USA","Michigan Alzheimer Disease Center, Ann Arbor, MI, USA",Michigan,US-MI,pub.1112439232,ur.01111076063.80,Roger L.,Albin
Baltimore,4347778.0,United States,US,,"Joint Biobank Munich and KORA Biobank, Baltimore, MD, USA","Joint Biobank Munich and KORA Biobank, Baltimore, MD, USA",Maryland,US-MD,pub.1112439232,ur.01141622516.63,H-Erich,Wichmann
Oviedo,3114711.0,Spain,ES,,"Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain","Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain",Asturias,,pub.1112439232,ur.0642111670.19,Victoria,Alvarez
Ann Arbor,4984247.0,United States,US,,"Michigan Alzheimer Disease Center, Ann Arbor, MI, USA","Michigan Alzheimer Disease Center, Ann Arbor, MI, USA",Michigan,US-MI,pub.1112439232,ur.01167167075.12,Henry L.,Paulson
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1112439232,ur.0631560420.97,Amalia Cecilia,Bruni
,,Italy,IT,,"Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy","Regional Neurogenetic Centre (CRN), ASP Catanzaro, Lamezia Terme, Italy",,,pub.1112439232,,Maura,Gallo
Troina,2522849.0,Italy,IT,,"Instituto di Ricovero e Cura a Carattere Scientifico, Associazione Oasi Maria Santissima Srl, Troina, Italy","Instituto di Ricovero e Cura a Carattere Scientifico, Associazione Oasi Maria Santissima Srl, Troina, Italy",Sicily,,pub.1112439232,,Paola,Bosco
Oviedo,3114711.0,Spain,ES,,"Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain","Molecular Genetics Laboratory-Hospital, University of Central Asturias, Oviedo, Spain",Asturias,,pub.1112439232,,Eliecer,Coto
,,,,,"University of Bristol Medical School, Learning & Research level 2, Southmead Hospital, Bristol, UK",,,,pub.1112439232,ur.01347205370.27,Patrick G.,Kehoe
,,,,,"University of Bristol Medical School, Learning & Research level 2, Southmead Hospital, Bristol, UK",,,,pub.1112439232,ur.01237145022.03,Seth,Love
Bordeaux,3031582.0,France,FR,,"Memory Research and Resources Center, CMRR de Bordeaux, Bordeaux, France","Memory Research and Resources Center, CMRR de Bordeaux, Bordeaux, France",Nouvelle-Aquitaine,,pub.1112439232,ur.0713254126.48,Jean-Francois,Dartigues
,,France,FR,,"Department of Research Rouvray Psychiatric Hospital, Sotteville-lès-Rouen, France","Department of Research Rouvray Psychiatric Hospital, Sotteville-lès-Rouen, France",,,pub.1112439232,,Dominique,Campion
San Antonio,4726206.0,United States,US,,"Glenn Biggs Institute for Alzheimer’s and Neurodegenerative Diseases, San Antonio, TX, USA","Glenn Biggs Institute for Alzheimer’s and Neurodegenerative Diseases, San Antonio, TX, USA",Texas,US-TX,pub.1112439232,ur.0675511437.67,Sudha,Seshadri
Cagliari,2525473.0,Italy,IT,,"Department of Pediatric Urology, Azienda Ospedaliera Brotzu, Cagliari, Italy","Department of Pediatric Urology, Azienda Ospedaliera Brotzu, Cagliari, Italy",Sardinia,,pub.1112438977,,Valeria,Manca
Cagliari,2525473.0,Italy,IT,,"Department of Pediatric Urology, Azienda Ospedaliera Brotzu, Cagliari, Italy","Department of Pediatric Urology, Azienda Ospedaliera Brotzu, Cagliari, Italy",Sardinia,,pub.1112438977,ur.0704555535.24,Giuseppe,Masnata
Naples,3172394.0,Italy,IT,,"Division of Nephrology, University of Campania “Luigi Vanvitell”, Naples, Italy","Division of Nephrology, University of Campania “Luigi Vanvitell”, Naples, Italy",Campania,,pub.1112438977,ur.0706172055.36,Pasquale,Zamboli
Miedzyrzecz,3091969.0,Poland,PL,,"Children’s Department, Międzyrzecki Hospital, Międzyrzecz, Poland","Children’s Department, Międzyrzecki Hospital, Międzyrzecz, Poland",Lubusz,,pub.1112438977,ur.0644072425.15,Tomasz,Jarmoliński
Skopje,785842.0,North Macedonia,MK,,"University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia","University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia",Karposh,,pub.1112438977,,Zoran,Gucev
Skopje,785842.0,North Macedonia,MK,,"University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia","University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia",Karposh,,pub.1112438977,ur.01276110360.53,Vladimir J.,Lozanovski
Skopje,785842.0,North Macedonia,MK,,"University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia","University Children′ s Hospital, Medical Faculty of Skopje, Skopje, Macedonia",Karposh,,pub.1112438977,ur.0622013545.70,Velibor,Tasic
Barcelona,3128760.0,Spain,ES,,"ICNU-Nephrology and Urology Department, Barcelona, Spain","ICNU-Nephrology and Urology Department, Barcelona, Spain",Catalonia,,pub.1112438977,ur.0776045162.32,Lida M.,Rodas
Barcelona,3128760.0,Spain,ES,,"ICNU-Nephrology and Urology Department, Barcelona, Spain","ICNU-Nephrology and Urology Department, Barcelona, Spain",Catalonia,,pub.1112438977,,Josep M.,Campistol
,,,,,These authors contributed equally to this work.,These authors contributed equally to this work.,,,pub.1112365789,ur.0763317414.17,Jacqueline M.,Lane
,,,,,These authors contributed equally to this work.,These authors contributed equally to this work.,,,pub.1112365789,ur.01171235041.36,Samuel E.,Jones
Munich,2867714.0,Germany,DE,,"Cluster for Systems Neurology (SyNergy), Munich, Germany.","Cluster for Systems Neurology (SyNergy), Munich, Germany.",Bavaria,,pub.1112365789,,Juliane,Winkelmann
List,2876837.0,Germany,DE,,A list of members and affiliations appears at the end of the paper.,A list of members and affiliations appears at the end of the paper.,Schleswig-Holstein,,pub.1112365789,ur.012245473552.84,Bendik S.,Winsvold
List,2876837.0,Germany,DE,,A list of members and affiliations appears at the end of the paper.,A list of members and affiliations appears at the end of the paper.,Schleswig-Holstein,,pub.1112365789,,Jonas B.,Nielsen
,,,,,"Departments of Medicine, Brigham and Women's Hospital and Beth Israel Deaconess Medical Center, Harvard Medical School, Boston, Massachusetts, USA.",,,,pub.1112365789,ur.0705060153.75,Susan,Redline
,,,,,These authors jointly directed this project.,These authors jointly directed this project.,,,pub.1112365789,,Deborah A.,Lawlor
,,,,,These authors jointly directed this project.,These authors jointly directed this project.,,,pub.1112365789,ur.01315601474.54,Martin K.,Rutter
,,,,,These authors jointly directed this project.,These authors jointly directed this project.,,,pub.1112365789,ur.01310534155.68,Michael N.,Weedon
,,,,,These authors jointly directed this project.,These authors jointly directed this project.,,,pub.1112365789,ur.01370202755.27,Richa,Saxena
,,,,,These authors contributed equally,These authors contributed equally,,,pub.1112364862,ur.013326222304.08,Phuwanat,Sakornsakolpat
,,,,,These authors contributed equally,These authors contributed equally,,,pub.1112364862,ur.01365147252.87,Dmitry,Prokopenko
,,,,,"Seoul National University College of Medicine, SMG-SNU Boramae Medical Center, Seoul, South Korea",,,,pub.1112364862,,Deog Kyeom,Kim
Collegeville,5184966.0,United States,US,,"GSK R&D, Collegeville, PA, USA","GSK R&D, Collegeville, PA, USA",Pennsylvania,US-PA,pub.1112364862,ur.01143451364.08,Ruth,Tal-Singer
,,,,,These authors jointly supervised the work,These authors jointly supervised the work,,,pub.1112364862,ur.01062061716.85,Brian D.,Hobbs
