year,journal.id,journal.title,total,total_year
2020,jour.1345191,Molecular Nutrition & Food Research,8,3
2020,jour.1022710,The Journal of Headache and Pain,8,3
2020,jour.1049249,Journal for ImmunoTherapy of Cancer,8,4
2020,jour.1031766,Journal of the National Comprehensive Cancer Network,8,2
2018,jour.1100834,Osteoporosis International,8,1
2018,jour.1045244,2016 Computing in Cardiology Conference (CinC),8,1
2020,jour.1030201,Aging Clinical and Experimental Research,8,3
2020,jour.1031452,The Ocular Surface,8,2
2020,jour.1100834,Osteoporosis International,8,5
2019,jour.1017430,Fertility and Sterility,8,4
2019,jour.1031766,Journal of the National Comprehensive Cancer Network,8,3
2019,jour.1035853,Pediatric Obesity,8,2
2021,jour.1284215,Bipolar Disorders,8,3
2018,jour.1032802,Journal of Physical Activity and Health,8,1
2019,jour.1038420,Brain Imaging and Behavior,8,3
2021,jour.1015499,The Science of The Total Environment,8,2
2019,jour.1032802,Journal of Physical Activity and Health,8,3
2020,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,8,1
2019,jour.1284215,Bipolar Disorders,8,3
2019,jour.1031176,Metabolic Syndrome and Related Disorders,8,2
2021,jour.1051634,Data in Brief,8,1
2021,jour.1030201,Aging Clinical and Experimental Research,8,2
2020,jour.1007352,Pediatric Research,8,3
2020,jour.1358828,The Medical Journal of Australia,8,2
2021,jour.1020804,EP Europace,8,2
2018,jour.1017430,Fertility and Sterility,8,3
2019,jour.1093115,Ophthalmic Genetics,8,3
2021,jour.1358828,The Medical Journal of Australia,8,1
2020,jour.1076813,Epilepsia,8,3
2020,jour.1040340,Circulation Heart Failure,8,2
2021,jour.1040340,Circulation Heart Failure,8,1
2020,jour.1102404,Pharmacoepidemiology and Drug Safety,8,3
2019,jour.1051634,Data in Brief,8,4
2018,jour.1018654,Scandinavian Journal of Clinical and Laboratory Investigation,8,2
2018,jour.1102404,Pharmacoepidemiology and Drug Safety,8,3
2019,jour.1007352,Pediatric Research,8,1
2018,jour.1007352,Pediatric Research,8,1
2018,jour.1038784,Artery Research,8,4
2021,jour.1381050,Authorea,8,4
2019,jour.1345191,Molecular Nutrition & Food Research,8,2
2019,jour.1358828,The Medical Journal of Australia,8,2
2021,jour.1023731,GeroScience,8,4
2021,jour.1039717,JACC Cardiovascular Imaging,8,2
2021,jour.1032802,Journal of Physical Activity and Health,8,3
2018,jour.1086960,Progress in Neuro-Psychopharmacology and Biological Psychiatry,8,1
2019,jour.1040340,Circulation Heart Failure,8,3
2021,jour.1100834,Osteoporosis International,8,2
2021,jour.1102404,Pharmacoepidemiology and Drug Safety,8,1
2021,jour.1345191,Molecular Nutrition & Food Research,8,2
2018,jour.1031176,Metabolic Syndrome and Related Disorders,8,3
2019,jour.1093988,Ultraschall in der Medizin - European Journal of Ultrasound,8,4
2021,jour.1031766,Journal of the National Comprehensive Cancer Network,8,3
2018,jour.1015499,The Science of The Total Environment,8,3
2019,jour.1039717,JACC Cardiovascular Imaging,8,3
2020,jour.1093115,Ophthalmic Genetics,8,3
2021,jour.1113239,medizinische genetik,8,1
2019,jour.1284483,The Lancet Public Health,7,1
2021,jour.1112054,Immunity,7,2
2019,jour.1029371,The World Journal of Biological Psychiatry,7,1
2018,jour.1019276,Journal of the Formosan Medical Association,7,1
2019,jour.1041422,Journal of Diabetes,7,1
2020,jour.1298411,The Lancet Child & Adolescent Health,7,1
2018,jour.1034414,Pharmacogenetics and Genomics,7,4
2019,jour.1019276,Journal of the Formosan Medical Association,7,6
2018,jour.1313752,Scandinavian Cardiovascular Journal,7,2
2019,jour.1117766,Critical Care,7,4
2021,jour.1313752,Scandinavian Cardiovascular Journal,7,1
2020,jour.1100328,Cytokine,7,2
2018,jour.1040339,Circulation Cardiovascular Imaging,7,2
2018,jour.1092645,American Journal of Nephrology,7,3
2020,jour.1017709,Metabolism,7,3
2021,jour.1047731,GigaScience,7,1
2021,jour.1298411,The Lancet Child & Adolescent Health,7,3
2020,jour.1028426,BMC Endocrine Disorders,7,5
2019,jour.1098658,Journal of Human Hypertension,7,5
2018,jour.1040911,Clinical Nutrition ESPEN,7,3
2021,jour.1021923,Familial Cancer,7,1
2020,jour.1024940,BMC Medical Research Methodology,7,3
2020,jour.1070789,Croatian Medical Journal,7,3
2021,jour.1040339,Circulation Cardiovascular Imaging,7,2
2018,jour.1041422,Journal of Diabetes,7,3
2020,jour.1040911,Clinical Nutrition ESPEN,7,2
2018,jour.1114563,Parkinsonism & Related Disorders,7,1
2021,jour.1034414,Pharmacogenetics and Genomics,7,1
2020,jour.1032549,PLOS Biology,7,2
2018,jour.1040716,EMBO Molecular Medicine,7,2
2018,jour.1027203,Journal of Cellular and Molecular Medicine,7,2
2019,jour.1053748,npj Genomic Medicine,7,1
2020,jour.1313752,Scandinavian Cardiovascular Journal,7,1
2021,jour.1052287,International Journal of Neonatal Screening,7,3
2019,jour.1038488,Cell Host & Microbe,7,2
2020,jour.1018928,Der Gynäkologe,7,2
2018,jour.1045682,Blood Cancer Journal,7,2
2020,jour.1412179,European Archives of Psychiatry and Clinical Neuroscience,7,2
2019,jour.1345568,Respiratory Medicine,7,1
2019,jour.1034414,Pharmacogenetics and Genomics,7,2
2021,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,7,2
2019,jour.1024940,BMC Medical Research Methodology,7,1
2020,jour.1045682,Blood Cancer Journal,7,1
2020,jour.1345568,Respiratory Medicine,7,1
2018,jour.1038488,Cell Host & Microbe,7,1
2020,jour.1029371,The World Journal of Biological Psychiatry,7,1
2021,jour.1284483,The Lancet Public Health,7,3
2019,jour.1036847,International Journal of Stroke,7,1
2021,jour.1097335,Paediatric and Perinatal Epidemiology,7,2
2019,jour.1054668,Journal of Autism and Developmental Disorders,7,2
2020,jour.1284483,The Lancet Public Health,7,2
2019,jour.1101614,European Psychiatry,7,1
2019,jour.1028426,BMC Endocrine Disorders,7,1
2019,jour.1112432,Ophthalmic Epidemiology,7,1
2021,jour.1053748,npj Genomic Medicine,7,1
2018,jour.1052287,International Journal of Neonatal Screening,7,1
2018,jour.1103093,Journal of the European Academy of Dermatology and Venereology,7,2
2019,jour.1021923,Familial Cancer,7,1
2021,jour.1024957,BMC Musculoskeletal Disorders,7,2
2018,jour.1100328,Cytokine,7,4
2019,jour.1027203,Journal of Cellular and Molecular Medicine,7,3
2019,jour.1114563,Parkinsonism & Related Disorders,7,2
2018,jour.1036847,International Journal of Stroke,7,4
2021,jour.1017709,Metabolism,7,2
2019,jour.1098208,Modern Pathology,7,2
2019,jour.1097360,AIDS,7,4
2018,jour.1018928,Der Gynäkologe,7,2
2021,jour.1100328,Cytokine,7,1
2020,jour.1114191,Inflammatory Bowel Diseases,7,2
2018,jour.1114191,Inflammatory Bowel Diseases,7,5
2020,jour.1112054,Immunity,7,2
2019,jour.1032549,PLOS Biology,7,3
2021,jour.1038488,Cell Host & Microbe,7,1
2019,jour.1103093,Journal of the European Academy of Dermatology and Venereology,7,3
2021,jour.1054668,Journal of Autism and Developmental Disorders,7,1
2019,jour.1412179,European Archives of Psychiatry and Clinical Neuroscience,7,4
2021,jour.1045682,Blood Cancer Journal,7,4
2019,jour.1047731,GigaScience,7,1
2018,jour.1036533,Molecular Neurodegeneration,7,3
2018,jour.1086802,Alcoholism Clinical and Experimental Research,7,1
2019,jour.1313752,Scandinavian Cardiovascular Journal,7,3
2021,jour.1039143,Pigment Cell & Melanoma Research,7,2
2018,jour.1039143,Pigment Cell & Melanoma Research,7,1
2018,jour.1053748,npj Genomic Medicine,7,3
2021,jour.1024940,BMC Medical Research Methodology,7,3
2019,jour.1070789,Croatian Medical Journal,7,2
2019,jour.1055590,Ugeskrift for Laeger,7,3
2021,jour.1098208,Modern Pathology,7,2
2019,jour.1040339,Circulation Cardiovascular Imaging,7,2
2019,jour.1097335,Paediatric and Perinatal Epidemiology,7,3
2020,jour.1053748,npj Genomic Medicine,7,2
2020,jour.1040339,Circulation Cardiovascular Imaging,7,1
2021,jour.1345568,Respiratory Medicine,7,2
2021,jour.1028990,Current Diabetes Reports,7,1
2021,jour.1041422,Journal of Diabetes,7,2
2019,jour.1092645,American Journal of Nephrology,7,2
2021,jour.1027203,Journal of Cellular and Molecular Medicine,7,1
2018,jour.1101614,European Psychiatry,7,3
2018,jour.1345568,Respiratory Medicine,7,3
2019,jour.1039143,Pigment Cell & Melanoma Research,7,2
2021,jour.1036847,International Journal of Stroke,7,2
2019,jour.1017709,Metabolism,7,1
2021,jour.1018928,Der Gynäkologe,7,2
2019,jour.1112054,Immunity,7,1
2018,jour.1284483,The Lancet Public Health,7,1
2020,jour.1047731,GigaScience,7,2
2019,jour.1052287,International Journal of Neonatal Screening,7,3
2020,jour.1086802,Alcoholism Clinical and Experimental Research,7,3
2021,jour.1097360,AIDS,7,1
2021,jour.1040911,Clinical Nutrition ESPEN,7,2
2018,jour.1313644,Neuroscience & Biobehavioral Reviews,7,4
2019,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,7,2
2021,jour.1032549,PLOS Biology,7,2
2021,jour.1036533,Molecular Neurodegeneration,7,2
2020,jour.1103093,Journal of the European Academy of Dermatology and Venereology,7,2
2018,jour.1028426,BMC Endocrine Disorders,7,1
2021,jour.1070789,Croatian Medical Journal,7,1
2021,jour.1101614,European Psychiatry,7,1
2019,jour.1024957,BMC Musculoskeletal Disorders,7,2
2019,jour.1018928,Der Gynäkologe,7,1
2019,jour.1086802,Alcoholism Clinical and Experimental Research,7,2
2021,jour.1399902,The Lancet Regional Health - Europe,7,7
2019,jour.1028990,Current Diabetes Reports,7,2
2020,jour.1036533,Molecular Neurodegeneration,7,2
2019,jour.1298411,The Lancet Child & Adolescent Health,7,3
2020,jour.1117766,Critical Care,7,1
2020,jour.1313644,Neuroscience & Biobehavioral Reviews,7,3
2018,jour.1117766,Critical Care,7,2
2018,jour.1054668,Journal of Autism and Developmental Disorders,7,2
2018,jour.1055590,Ugeskrift for Laeger,7,2
2020,jour.1055590,Ugeskrift for Laeger,7,2
2020,jour.1114563,Parkinsonism & Related Disorders,7,4
2020,jour.1098658,Journal of Human Hypertension,7,1
2018,jour.1098658,Journal of Human Hypertension,7,1
2018,jour.1097360,AIDS,7,2
2020,jour.1101614,European Psychiatry,7,2
2018,jour.1112054,Immunity,7,2
2020,jour.1040716,EMBO Molecular Medicine,7,2
2020,jour.1092645,American Journal of Nephrology,7,2
2020,jour.1039143,Pigment Cell & Melanoma Research,7,2
2020,jour.1054668,Journal of Autism and Developmental Disorders,7,2
2021,jour.1034526,Global Heart,7,2
2018,jour.1412179,European Archives of Psychiatry and Clinical Neuroscience,7,1
2020,jour.1021923,Familial Cancer,7,4
2020,jour.1027203,Journal of Cellular and Molecular Medicine,7,1
2021,jour.1040716,EMBO Molecular Medicine,7,3
2018,jour.1034526,Global Heart,7,2
2020,jour.1039418,Diabetes & Metabolic Syndrome Clinical Research & Reviews,7,3
2018,jour.1021923,Familial Cancer,7,1
2018,jour.1070789,Croatian Medical Journal,7,1
2018,jour.1098208,Modern Pathology,7,1
2020,jour.1098208,Modern Pathology,7,2
2021,jour.1029371,The World Journal of Biological Psychiatry,7,5
2018,jour.1047731,GigaScience,7,3
2020,jour.1097335,Paediatric and Perinatal Epidemiology,7,2
2020,jour.1024957,BMC Musculoskeletal Disorders,7,3
2020,jour.1038488,Cell Host & Microbe,7,3
2018,jour.1017709,Metabolism,7,1
2021,jour.1086802,Alcoholism Clinical and Experimental Research,7,1
2018,jour.1028990,Current Diabetes Reports,7,2
2020,jour.1041422,Journal of Diabetes,7,1
2021,jour.1112432,Ophthalmic Epidemiology,7,2
2020,jour.1112432,Ophthalmic Epidemiology,7,4
2020,jour.1034526,Global Heart,7,3
2020,jour.1028990,Current Diabetes Reports,7,2
2018,jour.1017256,JAMA Internal Medicine,6,2
2018,jour.1032253,Current Osteoporosis Reports,6,1
2019,jour.1136887,PeerJ,6,1
2018,jour.1381287,Nature Reviews Cardiology,6,1
2018,jour.1037502,Nature Protocols,6,1
2020,jour.1295005,Cellular and Molecular Life Sciences,6,1
2021,jour.1048993,Frontiers in Public Health,6,1
2019,jour.1039397,Autism Research,6,2
2018,jour.1101273,Psychiatric Genetics,6,3
2018,jour.1097053,Alzheimer Disease & Associated Disorders,6,2
2020,jour.1099062,Psychology and Aging,6,3
2021,jour.1022343,Briefings in Bioinformatics,6,2
2020,jour.1000063,Acta Oncologica,6,1
2021,jour.1046628,Systematic Reviews,6,2
2020,jour.1014535,The American Journal of Medicine,6,1
2020,jour.1047804,JACC Heart Failure,6,2
2018,jour.1021175,Current Cardiology Reports,6,3
2021,jour.1044598,Frontiers in Psychology,6,4
2018,jour.1044598,Frontiers in Psychology,6,1
2019,jour.1115352,Biomarkers,6,1
2019,jour.1041209,Circulation Cardiovascular Interventions,6,3
2019,jour.1412133,IJC Heart & Vasculature,6,1
2021,jour.1044458,Frontiers in Microbiology,6,1
2021,jour.1017256,JAMA Internal Medicine,6,2
2019,jour.1367613,NAR Genomics and Bioinformatics,6,1
2019,jour.1103313,Experimental Dermatology,6,1
2020,jour.1130647,Aquaculture,6,1
2020,jour.1049091,Annals of Translational Medicine,6,2
2019,jour.1022615,Pediatric Diabetes,6,4
2021,jour.1294819,Clinical Genitourinary Cancer,6,1
2018,jour.1097054,American Journal of Preventive Medicine,6,2
2018,jour.1115233,Addiction Biology,6,1
2020,jour.1012865,CHEST Journal,6,3
2019,jour.1040224,Frontiers in Cellular Neuroscience,6,2
2020,jour.1037502,Nature Protocols,6,2
2020,jour.1020977,European Heart Journal Supplements,6,2
2020,jour.1046628,Systematic Reviews,6,2
2018,jour.1089641,Calcified Tissue International,6,1
2021,jour.1367613,NAR Genomics and Bioinformatics,6,1
2018,jour.1041209,Circulation Cardiovascular Interventions,6,2
2019,jour.1031283,Nutrition Journal,6,1
2018,jour.1040224,Frontiers in Cellular Neuroscience,6,1
2020,jour.1017013,American Journal of Obstetrics and Gynecology,6,1
2020,jour.1044238,Developmental Cognitive Neuroscience,6,4
2020,jour.1136887,PeerJ,6,2
2019,jour.1097053,Alzheimer Disease & Associated Disorders,6,2
2020,jour.1044458,Frontiers in Microbiology,6,3
2021,jour.1300598,Endocrinology Diabetes & Metabolism,6,2
2019,jour.1057691,Clinical and Experimental Optometry,6,1
2021,jour.1041209,Circulation Cardiovascular Interventions,6,1
2018,jour.1057691,Clinical and Experimental Optometry,6,1
2020,jour.1091386,Appetite,6,1
2019,jour.1031029,Lipids in Health and Disease,6,1
2020,jour.1017256,JAMA Internal Medicine,6,1
2020,jour.1057691,Clinical and Experimental Optometry,6,1
2021,jour.1031283,Nutrition Journal,6,1
2019,jour.1053424,PeerJ Preprints,6,4
2018,jour.1044458,Frontiers in Microbiology,6,1
2019,jour.1381287,Nature Reviews Cardiology,6,1
2018,jour.1103313,Experimental Dermatology,6,1
2018,jour.1091987,Peptides,6,3
2019,jour.1017256,JAMA Internal Medicine,6,1
2020,jour.1039397,Autism Research,6,1
2019,jour.1295005,Cellular and Molecular Life Sciences,6,1
2019,jour.1093461,Statistics in Medicine,6,1
2021,jour.1032253,Current Osteoporosis Reports,6,4
2021,jour.1033252,Human Genomics,6,2
2021,jour.1044238,Developmental Cognitive Neuroscience,6,1
2021,jour.1327669,Ophthalmology Glaucoma,6,3
2021,jour.1295005,Cellular and Molecular Life Sciences,6,4
2018,jour.1053424,PeerJ Preprints,6,2
2020,jour.1319819,Experimental and Clinical Endocrinology & Diabetes,6,5
2021,jour.1097054,American Journal of Preventive Medicine,6,1
2020,jour.1294819,Clinical Genitourinary Cancer,6,1
2019,jour.1294819,Clinical Genitourinary Cancer,6,2
2019,jour.1020977,European Heart Journal Supplements,6,1
2020,jour.1412133,IJC Heart & Vasculature,6,3
2021,jour.1034001,Journal of Neuroinflammation,6,1
2020,jour.1022343,Briefings in Bioinformatics,6,2
2020,jour.1300598,Endocrinology Diabetes & Metabolism,6,1
2021,jour.1115352,Biomarkers,6,1
2019,jour.1014535,The American Journal of Medicine,6,3
2019,jour.1008333,Huisarts en wetenschap,6,2
2020,jour.1082013,British Journal of Clinical Pharmacology,6,1
2019,jour.1297452,Liver International,6,1
2020,jour.1008333,Huisarts en wetenschap,6,2
2019,jour.1044069,Cancer Genetics,6,2
2019,jour.1082013,British Journal of Clinical Pharmacology,6,1
2019,jour.1052984,Nature Microbiology,6,3
2019,jour.1048149,European Thyroid Journal,6,1
2021,jour.1018922,Community Dentistry And Oral Epidemiology,6,1
2020,jour.1115352,Biomarkers,6,2
2020,jour.1367613,NAR Genomics and Bioinformatics,6,4
2020,jour.1399847,The Lancet Healthy Longevity,6,1
2018,jour.1085186,Der Klinikarzt,6,1
2019,jour.1000063,Acta Oncologica,6,2
2021,jour.1103313,Experimental Dermatology,6,2
2018,jour.1049091,Annals of Translational Medicine,6,2
2019,jour.1032253,Current Osteoporosis Reports,6,1
2021,jour.1082013,British Journal of Clinical Pharmacology,6,3
2021,jour.1091987,Peptides,6,1
2020,jour.1115233,Addiction Biology,6,1
2019,jour.1300598,Endocrinology Diabetes & Metabolism,6,1
2019,jour.1047804,JACC Heart Failure,6,1
2018,jour.1154924,European Stroke Journal,6,2
2021,jour.1007032,Upsala Journal of Medical Sciences,6,1
2018,jour.1115352,Biomarkers,6,2
2021,jour.1412133,IJC Heart & Vasculature,6,2
2019,jour.1371199,Allergy,6,2
2021,jour.1014535,The American Journal of Medicine,6,1
2018,jour.1008333,Huisarts en wetenschap,6,1
2019,jour.1048658,Stem Cell Reports,6,2
2019,jour.1089641,Calcified Tissue International,6,2
2021,jour.1031029,Lipids in Health and Disease,6,1
2021,jour.1371199,Allergy,6,1
2019,jour.1044458,Frontiers in Microbiology,6,1
2021,jour.1091386,Appetite,6,3
2021,jour.1017013,American Journal of Obstetrics and Gynecology,6,4
2018,jour.1136887,PeerJ,6,3
2019,jour.1044238,Developmental Cognitive Neuroscience,6,1
2020,jour.1327669,Ophthalmology Glaucoma,6,3
2020,jour.1097053,Alzheimer Disease & Associated Disorders,6,1
2019,jour.1101273,Psychiatric Genetics,6,3
2019,jour.1097054,American Journal of Preventive Medicine,6,2
2021,jour.1011409,Human Heredity,6,1
2020,jour.1034466,Journal of Clinical Sleep Medicine,6,1
2020,jour.1093461,Statistics in Medicine,6,3
2020,jour.1040224,Frontiers in Cellular Neuroscience,6,1
2021,jour.1039397,Autism Research,6,1
2019,jour.1085186,Der Klinikarzt,6,1
2019,jour.1011409,Human Heredity,6,2
2018,jour.1294819,Clinical Genitourinary Cancer,6,2
2019,jour.1034001,Journal of Neuroinflammation,6,3
2019,jour.1091386,Appetite,6,1
2019,jour.1044598,Frontiers in Psychology,6,1
2022,jour.1017013,American Journal of Obstetrics and Gynecology,6,1
2019,jour.1099062,Psychology and Aging,6,1
2019,jour.1115233,Addiction Biology,6,3
2019,jour.1048993,Frontiers in Public Health,6,3
2020,jour.1034001,Journal of Neuroinflammation,6,1
2022,jour.1130647,Aquaculture,6,1
2021,jour.1000063,Acta Oncologica,6,3
2021,jour.1057691,Clinical and Experimental Optometry,6,3
2018,jour.1319819,Experimental and Clinical Endocrinology & Diabetes,6,1
2018,jour.1034466,Journal of Clinical Sleep Medicine,6,1
2018,jour.1091386,Appetite,6,1
2020,jour.1031029,Lipids in Health and Disease,6,3
2018,jour.1018922,Community Dentistry And Oral Epidemiology,6,3
2019,jour.1049091,Annals of Translational Medicine,6,1
