journal_id,title,total
jour.1356016,Crop Breeding Genetics and Genomics,3
jour.1044055,Journal of Plant Breeding and Crop Science,3
jour.1017900,Psychological Bulletin,3
jour.1025028,Environmental Science Processes & Impacts,3
jour.1041638,Methodist DeBakey Cardiovascular Journal,3
jour.1136349,Nano-Micro Letters,3
jour.1133886,Aerobiologia,3
jour.1042319,Asian Journal of Psychiatry,3
jour.1294916,The Journal of Physiological Sciences,3
jour.1042946,International Journal of Dentistry,3
jour.1017830,Journal of Speech Language and Hearing Research,3
jour.1147856,EFSA Supporting Publications,3
jour.1295897,Revista de la Fundación Educación Médica,3
jour.1287072,British Paramedic Journal,3
jour.1012873,Journal of Hand Surgery (European Volume),3
jour.1039708,Clinical Medicine Insights Circulatory Respiratory and Pulmonary Medicine,3
jour.1041376,Comparative Cytogenetics,3
jour.1029895,Nephrology (Saint-Petersburg),3
jour.1006636,Archivos Españoles de Urología,3
jour.1035295,Behavioral and Brain Functions,3
jour.1028440,Psychology of Sport and Exercise,3
jour.1102690,Medicinal Chemistry Research,3
jour.1042174,Chemical Engineering and Processing - Process Intensification,3
jour.1136747,Moscow University Physics Bulletin,3
jour.1115950,Minimally Invasive Therapy & Allied Technologies,3
jour.1023302,Traffic Injury Prevention,3
jour.1327700,FASEB BioAdvances,3
jour.1297482,Toxicology Mechanisms and Methods,3
jour.1312091,Journal of Biomedical Materials Research Part B Applied Biomaterials,3
jour.1008534,Radiologic Clinics of North America,3
jour.1082682,Доклады Академии Наук,3
jour.1023508,Amphibia-Reptilia,3
jour.1076923,Cytologia,3
jour.1034542,Współczesna Onkologia,3
jour.1046928,Military Behavioral Health,3
jour.1035264,Journal of Vegetation Science,3
jour.1098947,Journal of Chemical Neuroanatomy,3
jour.1035876,Geoderma,3
jour.1070830,Slovenian Medical Journal,3
jour.1034479,Journal of NeuroEngineering and Rehabilitation,3
jour.1312229,Tierärztliche Praxis Ausgabe K Kleintiere / Heimtiere,3
jour.1039742,Journal of Neonatal-Perinatal Medicine,3
jour.1047713,Blood and Lymphatic Cancer Targets and Therapy,3
jour.1049421,Journal of Gerontology & Geriatric Research,3
jour.1044480,International Gambling Studies,3
jour.1104082,Transplant Immunology,3
jour.1137109,Journal of Cosmology and Astroparticle Physics,3
jour.1033449,Indian Journal of Critical Care Medicine,3
jour.1030458,International Journal of Phytoremediation,3
jour.1046754,Our Dermatology Online,3
jour.1100605,British Journal of Nursing,3
jour.1092617,American Journal of Forensic Medicine & Pathology,3
jour.1044163,Journal of Computational Science,3
jour.1108170,Ağrı - The Journal of The Turkish Society of Algology,3
jour.1048377,Cardiogenetics,3
jour.1009789,Chung-Hua Wai Ko Tsa Chih,3
jour.1008366,Anthropological Science,3
jour.1049087,Psicooncología,3
jour.1357506,Brazilian Journal of Pharmaceutical Sciences,3
jour.1290468,Radiation Detection Technology and Methods,3
jour.1047400,Journal of Biomaterials and Tissue Engineering,3
jour.1052466,Frontiers of Information Technology & Electronic Engineering,3
jour.1319800,Preventive Nutrition and Food Science,3
jour.1312263,Physics of Plasmas,3
jour.1101074,Clinical Journal of Sport Medicine,3
jour.1133336,Ecological Applications,3
jour.1146608,Journal of Iberian Geology,3
jour.1144434,Radiología (English Edition),3
jour.1313328,Journal of Marriage and Family,3
jour.1050813,Journal of Hip Preservation Surgery,3
jour.1079971,Journal of the ACM,3
jour.1327478,Bioinformatics and biomedicine,3
jour.1101264,International Journal of Environmental Health Research,3
jour.1320457,Journal of Cotton Research,3
jour.1046109,US Ophthalmic Review,3
jour.1046108,US Neurology,3
jour.1289003,Deutsche Zeitschrift für Akupunktur,3
jour.1284539,Brain and Neuroscience Advances,3
jour.1018869,Therapeutische Umschau,3
jour.1082739,Journal of the American Oil Chemists' Society,3
jour.1137176,Agricultural Water Management,3
jour.1050032,Respirology Case Reports,3
jour.1154175,Expert Review of Quality of Life in Cancer Care,3
jour.1285097,The Scientific Notes of the I P Pavlov St Petersburg State Medical University,3
jour.1022582,Nordic Studies on Alcohol and Drugs,3
jour.1048547,World Journal of Nephrology,3
jour.1313379,Korean Journal of Family Medicine,3
jour.1088206,Sexuality and Disability,3
jour.1007117,Surgical Clinics of North America,3
jour.1120691,European Polymer Journal,3
jour.1345371,Biomedical Engineering / Biomedizinische Technik,3
jour.1119191,Drug Resistance Updates,3
jour.1050675,Basic and Clinical Andrology,3
jour.1031942,Birth Defects Research Part C Embryo Today Reviews,3
jour.1049994,Aquaculture Nutrition,3
jour.1369098,INCF Japan Node International Workshop Advances in Neuroinformatics,3
jour.1100616,Education for Primary Care,3
jour.1018157,Medical Archives,3
jour.1081963,Journal of the South African Veterinary Association,3
jour.1018349,Recenti Progressi in Medicina,3
jour.1019625,Zoology,3
jour.1033127,Phytochemistry Reviews,3
jour.1038052,Journal of Nepal Health Research Council,3
jour.1050115,Life Sciences in Space Research,3
jour.1084714,Sosiaalilääketieteellinen Aikakauslehti,3
jour.1144946,Nuclear Science and Techniques,3
jour.1012208,Tissue and Cell,3
jour.1124986,Journal of Computer and System Sciences,3
jour.1099728,Gastroenterology Nursing,3
jour.1312167,European Food Research and Technology,3
jour.1295546,Waterbirds,3
jour.1017235,Annual Review of Psychology,3
jour.1053540,Case Reports in Women's Health,3
jour.1136715,Organic Agriculture,3
jour.1038948,New Journal of Physics,3
jour.1031275,Clinical and Molecular Allergy,3
jour.1012221,Applied Entomology and Zoology,3
jour.1043255,Journal of Healthcare Engineering,3
jour.1301265,Methods and Protocols,3
jour.1338767,Postępy Neonatologii,3
jour.1295844,Botany Letters,3
jour.1047196,Journal of Dr Behcet Uz Children's Hospital,3
jour.1027345,Economics Letters,3
jour.1152619,Clinical and Experimental Psychology,3
jour.1030476,Potato Research,3
jour.1050261,AIMS Genetics,3
jour.1299587,Non-coding RNA Investigation,3
jour.1294982,Journal of Ethnicity in Substance Abuse,3
jour.1099617,Microbial Ecology in Health and Disease,3
jour.1284308,Journal of Spine Surgery,3
jour.1097251,The European Journal of Psychiatry,3
jour.1327796,Agroecology and Sustainable Food Systems,3
jour.1044805,The R Journal,3
jour.1021295,Annales Médico-psychologiques revue psychiatrique,3
jour.1017742,Journal of Forensic Sciences,3
jour.1043413,IEICE Transactions on Information and Systems,3
jour.1371289,European Surgery,3
jour.1036288,Journal of Machine Learning Research,3
jour.1298114,Physical Review Materials,3
jour.1040979,Journal of Statistical Physics,3
jour.1151889,Ból,3
jour.1036562,Insect Science,3
jour.1017101,Endokrynologia Polska,3
jour.1101890,Hip International,3
jour.1035075,Diagnostic & Interventional Radiology,3
jour.1334836,Academy of Management Proceedings,3
jour.1150985,Revista Española de Anestesiología y Reanimación (English Edition),3
jour.1320659,Cancer Drug Resistance,3
jour.1170511,Proceedings of the Water Environment Federation,3
jour.1364803,Modern technologies in ophtalmology,3
jour.1008906,Revista Española de Anestesiología y Reanimación,3
jour.1315146,Hanyang Medical Reviews,3
jour.1091005,History and Philosophy of the Life Sciences,3
jour.1046075,Annals of GIS,3
jour.1059074,Chinese Journal of Obstetrics and Gynecology,3
jour.1038545,Synthetic Metals,3
jour.1095554,International Journal of Adolescent Medicine and Health,3
jour.1357529,Journal of Venomous Animals and Toxins including Tropical Diseases,3
jour.1297377,Fungal Biology Reviews,3
jour.1313350,Radiation and Environmental Biophysics,3
jour.1049082,ECS Transactions,3
jour.1125701,South African Journal of Animal Science,3
jour.1120839,Journal of Criminal Justice,3
jour.1023071,Perspectives in Plant Ecology Evolution and Systematics,3
jour.1050344,Journal of Circulating Biomarkers,3
jour.1047463,Current Geriatrics Reports,3
jour.1047455,Value in Health Regional Issues,3
jour.1049857,World Journal of Methodology,3
jour.1006104,International Journal of Language & Communication Disorders,3
jour.1052511,Solar Energy,3
jour.1045902,Practical Diabetes,3
jour.1096577,Health Policy and Planning,3
jour.1287107,Annals of Laparoscopic and Endoscopic Surgery,3
jour.1154562,Курский научно-практический вестник «Человек и его здоровье»,3
jour.1358869,Journal of Psychiatry and Behavioral Sciences,3
jour.1001267,Community Mental Health Journal,3
jour.1019392,Biological Communications,3
jour.1018650,Salud Pública de México,3
jour.1027083,eCells & Materials,3
jour.1021472,Nursing and Health Sciences,3
jour.1041776,Journal of Vascular and Interventional Neurology,3
jour.1049488,IEEE Journal of Translational Engineering in Health and Medicine,3
jour.1045450,SAGE Open,3
jour.1131478,Diversity and Distributions,3
jour.1119521,Evidence-Based Nursing,3
jour.1116028,The American journal of managed care,3
jour.1047987,Journal of Behavioral Addictions,3
jour.1103732,Journal of Nursing Management,3
jour.1089170,Immunopharmacology and Immunotoxicology,3
jour.1298311,Acta biomedica scientifica,3
jour.1040733,Quaternary Science Reviews,3
jour.1119024,Animal Cognition,3
jour.1031460,Health Security,3
jour.1053728,Open Quaternary,3
jour.1041639,Annual Review of Analytical Chemistry,3
jour.1017533,Journal of Fluorine Chemistry,3
jour.1136407,Journal of Porous Materials,3
jour.1053621,Materials Chemistry Frontiers,3
jour.1023370,"Journal of Health, Population and Nutrition",3
jour.1030523,The Obstetrician & Gynaecologist,3
jour.1045910,Asian Pacific Journal of Tropical Disease,3
jour.1297477,Inorganic Chemistry Communications,3
jour.1039920,Journal of Foot and Ankle Research,3
jour.1149439,Energy Storage Materials,3
jour.1139587,Scientia Sinica Chimica,3
jour.1100282,Journal of Molecular Recognition,3
jour.1118057,Journal of Child Health Care,3
jour.1029939,The International Journal of Lower Extremity Wounds,3
jour.1012884,BioScience,3
jour.1101444,Impact,3
jour.1301614,Advances in Methods and Practices in Psychological Science,3
jour.1021513,Journal of Molecular Microbiology and Biotechnology,3
jour.1052668,International Journal of Pediatrics and Adolescent Medicine,3
jour.1016651,Intervirology,3
jour.1102425,Clínica e Investigación en Arteriosclerosis,3
jour.1103787,Journal of Toxicologic Pathology,3
jour.1154269,World Journal of Otorhinolaryngology - Head and Neck Surgery,3
jour.1051698,Tobacco Regulatory Science,3
jour.1275477,New Carbon Materials,3
jour.1019173,Journal of Japanese Biochemical Society,3
jour.1005921,Cahiers de Nutrition et de Diététique,3
jour.1027235,Nuclear Physics A,3
jour.1097577,中华结核和呼吸杂志,3
jour.1052492,Materials Characterization,3
jour.1034774,Medical Immunology (Russia),3
jour.1030422,Hydrometallurgy,3
jour.1049352,Healthcare,3
jour.1037430,Nature Photonics,3
jour.1125374,Symbiosis,3
jour.1038941,Asian Spine Journal,3
jour.1099494,Medical Journal of the Islamic Republic of Iran,3
jour.1047819,Interactive Journal of Medical Research,3
jour.1024177,Plant Pathology Journal,3
jour.1291903,Journal of Retina,3
jour.1338795,Ulusal Romatoloji Dergisi,3
jour.1049528,Journal of Genomics,3
jour.1050109,European Journal for Person Centered Healthcare,3
jour.1120732,Geochimica et Cosmochimica Acta,3
jour.1052083,Journal of Geophysical Research Oceans,3
jour.1138467,Fullerenes Nanotubes and Carbon Nanostructures,3
jour.1019306,Boletín Médico del Hospital Infantil de México,3
jour.1358931,Cancer Reports,3
jour.1093039,Sociology of Health & Illness,3
jour.1292399,BJGP Open,3
jour.1000002,Lab Medicine,3
jour.1026121,Geological Society of America Bulletin,3
jour.1086662,American Journal of Occupational Therapy,3
jour.1149891,Research Ideas and Outcomes,3
jour.1059083,中华内科杂志,3
jour.1018355,Research in Veterinary Science,3
jour.1021561,Canadian Journal of Emergency Medicine,3
jour.1044041,International Journal of Hypertension,3
jour.1022988,Progress in Natural Science: Materials International,3
jour.1042936,Journal of Primary Health Care,3
jour.1030362,Seed Science Research,3
jour.1051974,SoftwareX,3
jour.1009687,Pharmacology,3
jour.1046900,Israel Journal of Health Policy Research,3
jour.1297373,Cells Tissues Organs,3
jour.1103049,Journal of AOAC International,3
jour.1100459,Seminars in Colon and Rectal Surgery,3
jour.1123513,Journal of Experimental Marine Biology and Ecology,3
jour.1295080,Forest Pathology,3
jour.1030945,Iranian Journal of Allergy Asthma and Immunology,3
jour.1286568,Педиатрическая фармакология,3
jour.1093259,Tijdschrift voor Gerontologie en Geriatrie,3
jour.1035823,Disability and Rehabilitation Assistive Technology,3
jour.1150873,International Journal of Clinical Neurosciences and Mental Health,3
jour.1043445,Sexual & Reproductive Healthcare,3
jour.1088766,Developmental Neuroscience,3
jour.1320700,Journal of Translational Genetics and Genomics,3
jour.1123507,IEEE Transactions on Ultrasonics Ferroelectrics and Frequency Control,3
jour.1052750,The Astrophysical Journal Letters,3
jour.1094376,Journal of Chemotherapy,3
jour.1040395,Current Pharmacogenomics and Personalized Medicine,3
jour.1037533,European Review of Aging and Physical Activity,3
jour.1049825,Environmental Science & Technology Letters,3
jour.1355140,Advances in Geriatric Medicine and Research,3
jour.1358080,Micron,3
jour.1146442,MedEdPublish,3
jour.1023550,Agricultural Chemistry & Biotechnology,3
jour.1048194,Journal of Clinical Neonatology,3
jour.1044860,Therapeutic Advances in Psychopharmacology,3
jour.1048423,International Journal of Modern Physics B,3
jour.1034895,The Journal of the American Dental Association,3
jour.1033582,IEEE Journal of Solid-State Circuits,3
jour.1045507,Research and Reports in Urology,3
jour.1100510,Psychological Inquiry,3
jour.1115467,Cellular & Molecular Biology Letters,3
jour.1137409,Surface Review and Letters,3
jour.1046299,Behavioral Sciences,3
jour.1030855,The Journal of the Royal College of Physicians of Edinburgh,3
jour.1040291,Surface and Interface Analysis,3
jour.1090605,Biopharmaceutics & Drug Disposition,3
jour.1364323,Sohag Medical Journal,3
jour.1105167,Clinical Psychology & Psychotherapy,3
jour.1033755,Korean Journal of Pediatrics,3
jour.1052131,Sports Medicine - Open,3
jour.1102097,Synlett,3
jour.1049915,BMJ Open Quality,3
jour.1101706,Journal of Communication Disorders,3
jour.1036497,Chinese Journal of Chemical Engineering,3
jour.1046202,Pathobiology of Aging & Age-related Diseases,3
jour.1154998,Pacific Journal of Reproductive Health,3
jour.1052231,Journal of Epidemiological Research,3
jour.1358922,Research,3
jour.1369359,作物研究,3
jour.1041852,Reactive and Functional Polymers,3
jour.1291425,Small Methods,3
jour.1050037,Big Data,3
jour.1047978,Communicable Diseases Intelligence,3
jour.1039202,Iranian Red Crescent Medical Journal,3
jour.1010513,Microvascular Research,3
jour.1114825,Saudi Journal of Gastroenterology,3
jour.1092707,Risk Analysis,3
jour.1047420,Case Reports in Nephrology and Dialysis,3
jour.1104384,Child and Adolescent Psychiatric Clinics of North America,3
jour.1040319,Information Processing Letters,3
jour.1141429,International Journal of Digital Earth,3
jour.1327388,Progress in Orthodontics,3
jour.1319511,Communications Chemistry,3
jour.1047089,Advanced Biomedical Research,3
jour.1137407,Tectonics,3
jour.1090276,Ultrasonic Imaging,3
jour.1117234,The European Journal of Contraception & Reproductive Health Care,3
jour.1094548,Facial Plastic Surgery,3
jour.1019135,Medycyna Weterynaryjna,3
jour.1033921,Hematology Transfusion and Cell Therapy,3
jour.1042922,Caspian Journal of Internal Medicine,3
