id,title,year,doi
pub.1023176796,Accuracy of visual prediction of pathology of colorectal polyps: how accurate are we?,2014,10.1111/ans.12366
pub.1001237450,How well are we doing in secondary prevention after myocardial infarction - The STABILITY study experience,2014,10.1016/j.hlc.2014.04.109
pub.1030998072,Cryoballoon ablation for atrial fibrillation,2014,10.1016/j.hlc.2014.04.050
pub.1052014985,The Christchurch earthquake: Dialysis experience and emergency planning,2014,10.1111/nep.12222
pub.1029833561,TAVI in New Zealand; A cost effective treatment for patients with aortic stenosis at high surgical risk?,2014,10.1016/j.hlc.2014.04.107
pub.1024392803,Using a standardized method for laparoscopic cholecystectomy to create a concept operation‐specific checklist,2014,10.1111/hpb.12161
pub.1033561787,Treatment for peritoneal dialysis‐associated peritonitis,2014,10.1002/14651858.cd005284.pub3
pub.1078907160,Hepatic complications in poorly controlled type 1 diabetes mellitus: a case report.,2014,
pub.1078907159,Medically facilitated discharge of adult diabetic ketoacidosis admissions: precipitants and average length of stay.,2014,
pub.1004517946,Modern management of splenic trauma,2014,10.1136/bmj.g1864
pub.1000987437,New technology in anaesthesia: Friend or foe?,2014,10.1007/s10877-014-9557-7
pub.1015799528,The Christchurch earthquake stroke incidence study,2014,10.1016/j.jocn.2013.07.027
pub.1049216625,Comparison of high sensitivity troponin T and I assays in the diagnosis of non-ST elevation acute myocardial infarction in emergency patients with chest pain,2014,10.1016/j.clinbiochem.2013.11.019
pub.1052349537,Role of plain abdominal radiography in the initial investigation of suspected intussusception,2014,10.1111/jpc.12407
pub.1024986703,Increased plasma norepinephrine levels in previously pre-eclamptic women,2014,10.1038/jhh.2013.84
pub.1013948729,O208 Comparison of NZ European and NZ Maori of Patients Hospitalised for Heart Failure: New Zealand Heart Failure Registry,2014,10.1016/j.gheart.2014.03.1413
pub.1042361051,The Christchurch earthquake stroke incidence study,2014,10.1016/j.jocn.2013.04.035
pub.1003785858,Comparison of intracellular methotrexate kinetics in red blood cells with the kinetics in other cell types,2014,10.1111/bcp.12209
pub.1029834570,PM070 Outcomes and Treatment of Patients Hospitalised for Heart Failure: The New Zealand Heart Failure Registry,2014,10.1016/j.gheart.2014.03.1478
pub.1064982676,Wound protector/retractor for improved access in infrainguinal vascular surgery,2014,10.1308/rcsann.2014.96.2.169a
pub.1029564014,PT123 The Triage Rule-Out Using Sensitive Troponin Study (TRUST). An observational study of early risk-stratification of patients with suspected cardiac chest pain and initiation of presentation high-sensitivity troponin testing in low risk Emergency Department patients,2014,10.1016/j.gheart.2014.03.1905
pub.1078903379,Wound protector/retractor for improved access in infrainguinal vascular surgery.,2014,10.1308/003588414x13814021679230
pub.1046874048,Modelling the Sitagliptin Effect on Dipeptidyl Peptidase-4 Activity in Adults with Haematological Malignancies After Umbilical Cord Blood Haematopoietic Cell Transplantation,2014,10.1007/s40262-013-0109-y
pub.1020079613,Enhanced detection of Legionnaires' disease by PCR testing of induced sputum and throat swabs,2014,10.1183/09031936.00191913
pub.1028448857,The new Vancouver Chest Pain Rule using troponin as the only biomarker: an external validation study,2014,10.1016/j.ajem.2013.10.021
pub.1050489693,Systematic Review and Meta-analysis of the Role of Routine Colonic Evaluation After Radiologically Confirmed Acute Diverticulitis,2014,10.1097/sla.0000000000000294
pub.1002325020,Measuring the Forces of Middle Ear Surgery; Evaluating a Novel Force-Detection Instrument,2014,10.1097/mao.0000000000000173
pub.1073073449,Validation of an accelerated high‐sensitivity troponin T assay protocol in an Australian cohort with chest pain,2014,10.5694/mja13.10466
pub.1018653900,Does computer-assisted total knee arthroplasty improve the overall component position and patient function?,2014,10.1007/s00264-013-1996-0
pub.1002120856,"Marginal effects of glucose, insulin and insulin-like growth factor on chemotherapy response in endothelial and colorectal cancer cells",2014,10.3892/ol.2013.1710
pub.1010924436,Cefazolin plasma protein binding in different human populations: More than cefazolin–albumin interaction,2014,10.1016/j.ijantimicag.2013.10.008
pub.1024863976,Medulloblastoma Down Under 2013: a report from the third annual meeting of the International Medulloblastoma Working Group,2014,10.1007/s00401-013-1213-7
pub.1018090646,"Single versus multiple fractions of repeat radiation for painful bone metastases: a randomised, controlled, non-inferiority trial",2014,10.1016/s1470-2045(13)70556-4
pub.1052687825,Development and validation of the Emergency Department Assessment of Chest pain Score and 2 h accelerated diagnostic protocol,2014,10.1111/1742-6723.12164
pub.1083953704,A phase 1b study of the anticancer stem cell agent demcizumab (DEM) and gemcitabine (GEM) with or without paclitaxel protein bound particles (nab-paclitaxel) in patients with pancreatic cancer.,2014,10.1200/jco.2014.32.3_suppl.279
pub.1017774759,Digital holographic interferometry: A novel optical calorimetry technique for radiation dosimetry,2014,10.1118/1.4861822
pub.1003010021,Quality of life in patients with K‐RAS wild‐type colorectal cancer,2014,10.1002/cncr.28410
pub.1051573896,A 2-Hour Diagnostic Protocol for Possible Cardiac Chest Pain in the Emergency Department: A Randomized Clinical Trial,2014,10.1001/jamainternmed.2013.11362
pub.1050299795,In response to comments on Parietal seizures mimicking psychogenic nonepileptic seizures,2014,10.1111/epi.12485
pub.1016079445,Establishing normal foaling characteristics in Standardbred mares in New Zealand,2014,10.1016/j.jevs.2013.10.157
pub.1029815353,Effect of hCG on ultrasonographic endometrial echotexture changes before ovulation,2014,10.1016/j.jevs.2013.10.118
pub.1018570045,Optic neuritis,2014,10.1016/s1474-4422(13)70259-x
pub.1043655146,Blind Sac Closure of the External Auditory Canal for Chronic Middle Ear Disease,2014,10.1097/mao.0000000000000201
pub.1033903449,Getting Through Together: An Emergency Physician's Perspective on the February 2011 Christchurch Earthquake,2014,10.1016/j.annemergmed.2013.06.014
pub.1031143332,The Next Generation of Heart Valves? Continuing Development of ‘Chainmail’ Leaflets,2014,10.1016/j.hlc.2013.10.041
pub.1018875578,Sutureless Aortic Valve Replacement: A First Year Experience,2014,10.1016/j.hlc.2013.10.024
pub.1007029213,Cardiac sarcoidosis: the Christchurch experience,2014,10.1111/imj.12314
pub.1052272973,Predictors of outcome in palliative colonic stent placement for malignant obstruction,2014,10.1002/bjs.9340
pub.1078848264,A Ten-Year Audit of Fresh Gas Flows in a New Zealand Hospital: The Influence of the Introduction of Automated Agent Delivery and Comparisons with Other Hospitals,2014,10.1177/0310057x1404200112
pub.1047494575,Losing the struggle to stay awake: Divergent thalamic and cortical activity during microsleeps,2014,10.1002/hbm.22178
pub.1022002205,TAVI in New Zealand; A cost effective treatment for patients with aortic stenosis at high surgical risk?,2014,10.1016/j.hlc.2014.04.231
pub.1053296137,A comparison of discharge medications and rehabilitation services available for acute coronary syndrome (ACS) patients in Australia and New Zealand: Results of the 2012 SNAPSHOT Bi-National audit,2014,10.1016/j.hlc.2014.04.149
pub.1001042777,mAGiC DRAGONS: A Protocol for Accurate Glycaemic Control in General Wards,2014,10.3182/20140824-6-za-1003.01332
pub.1006734019,The Increasing Prevalence of Multiple Sclerosis in New Zealand,2014,10.1159/000358174
pub.1030721710,A pilot study of continuous glucose monitoring in critically ill patients: Do they perform well enough for use in glycaemic control?,2014,10.3182/20140824-6-za-1003.00293
pub.1038240689,Do point-of-care troponins offer any advantage to the emergency department?,2014,10.1097/01.pat.0000443440.06702.e8
pub.1053533021,Evaluation of the BD vacutainer rapid serum tube on haemolysis markers in the emergency department,2014,10.1097/01.pat.0000443635.45947.1a
pub.1036617856,Are guidelines adhered to at first assessment of atrial fibrillation,2014,10.1016/j.hlc.2014.04.215
pub.1003138404,"Management of non ST-elevation acute coronary syndrome (NSTEACS) patients in New Zealand (NZ): A longitudinal analysis. Results from the NZACS national audits of 2002, 2007 and 2012",2014,10.1016/j.hlc.2014.04.148
pub.1029106271,Cardiac sarcoidosis: The Christchurch experience,2014,10.1016/j.hlc.2014.04.157
pub.1012022438,Real-Time Breath-to-Breath Asynchrony Event Detection using Time-Varying Respiratory Elastance Model,2014,10.3182/20140824-6-za-1003.00228
pub.1040895365,"A comparison of invasive angiography, revascularisation and time delays delivered to Australian and New Zealand non-ST-elevation myocardial infarction/unstable angina pectoris (NSTEMI/UAP) patients: results of the 2012 SNAPSHOT Bi-National acute coronary Syndrome (ACS) audit",2014,10.1016/j.hlc.2014.04.186
pub.1044577608,New Zealand's ‘approach’ to coronary angiography: A descriptive analysis of arterial access for invasive coronary angiography,2014,10.1016/j.hlc.2014.04.177
pub.1037767641,Increased Tumor Ascorbate is Associated with Extended Disease-Free Survival and Decreased Hypoxia-Inducible Factor-1 Activation in Human Colorectal Cancer,2014,10.3389/fonc.2014.00010
pub.1039952547,"A decade of improvement in investigations received and treatments delivered to New Zealand (NZ) ST-elevation myocardial infarction (STEMI) patients: Results from the NZACS national audits of 2002, 2007 and 2012",2014,10.1016/j.hlc.2014.04.185
pub.1033397410,Accuracy of Stroke Volume Estimation via Reservoir Pressure Concept and Three Element Windkessel Model,2014,10.3182/20140824-6-za-1003.01104
pub.1041953656,Managing Patient-Specific Mechanical Ventilation: Clinical Utilisation of Respiratory Elastance (CURE) – Model and Software Development,2014,10.3182/20140824-6-za-1003.01109
pub.1003208298,Second generation cryoballoons - are they any better?,2014,10.1016/j.hlc.2014.04.174
pub.1041891140,Cryoballoon ablation for atrial fibrillation,2014,10.1016/j.hlc.2014.04.173
pub.1031613082,Electrophysiology assessment and radiofrequency ablation of arrhythmias in adult patients with congenital heart defects: The Christchurch experience,2014,10.1016/j.hlc.2014.04.183
pub.1042668328,How well are we doing in secondary prevention after myocardial infarction - The STABILITY study experience,2014,10.1016/j.hlc.2014.04.233
pub.1019655832,Clinical Utilisation of Respiratory Elastance (CURE): Pilot Trials for the Optimisation of Mechanical Ventilation Settings for the Critically Ill,2014,10.3182/20140824-6-za-1003.01862
pub.1044049538,Time-Varying Respiratory Elastance for Spontaneously Breathing Patients,2014,10.3182/20140824-6-za-1003.00246
pub.1016271659,Polyorchidism with presumed contralateral intrauterine testicular torsion,2014,10.1016/j.ijscr.2014.09.035
pub.1078831481,Medical image. Cullen's sign (as opposed to Grey Turner's sign which refers to bruising of the flanks).,2013,
pub.1078831465,Why do patients choose the emergency department?,2013,
pub.1025143119,P146 Can exhaled hydrogen sulphide and hydrogen cyanide be used to diagnose pneumonia in the Intensive Care Unit?,2013,10.1136/thoraxjnl-2013-204457.296
pub.1023229889,Association of the HLA locus and TNF with type I autoimmune hepatitis susceptibility in New Zealand Caucasians,2013,10.1186/2193-1801-2-355
pub.1002934566,Expiratory model-based method to monitor ARDS disease state,2013,10.1186/1475-925x-12-57
pub.1051704966,Early Recurrence of Cystic Adventitial Disease Following Cyst Excision and Bypass Surgery,2013,10.1016/j.ejvsextra.2013.08.004
pub.1013698602,Early Recurrence of Cystic Adventitial Disease Following Cyst Excision and Bypass Surgery,2013,10.1016/j.ejvs.2013.09.003
pub.1019262331,Prevalence of concurrent deep vein thrombosis in patients with lower limb cellulitis: a prospective cohort study,2013,10.1186/1471-2334-13-141
pub.1029987011,Predicting On‐Road Assessment Pass and Fail Outcomes in Older Drivers with Cognitive Impairment Using a Battery of Computerized Sensory‐Motor and Cognitive Tests,2013,10.1111/jgs.12540
pub.1032001633,Clozapine-induced pneumonitis,2013,10.1177/0004867413502095
pub.1004269188,Management of extensive subcutaneous emphysema with a subcutaneous drain,2013,10.1002/rcr2.9
pub.1048148843,X-ray image enhancement via determinant based feature selection,2013,10.1007/s13246-013-0221-1
pub.1004403240,Thirteen Years' Experience of Pharmacokinetic Monitoring and Dosing of Busulfan,2013,10.1097/ftd.0b013e31829dc940
pub.1033651943,Rationale and design of the Sodium Lowering In Dialysate (SoLID) trial: a randomised controlled trial of low versus standard dialysate sodium concentration during hemodialysis for regression of left ventricular mass,2013,10.1186/1471-2369-14-149
pub.1034807815,P183 An off-line end-tidal breath sampling method in anaesthetised patients with analysis by selected ion flow tube mass spectrometry,2013,10.1136/thoraxjnl-2013-204457.335
pub.1020246386,Analysis of different model-based approaches for estimating dFRC for real-time application,2013,10.1186/1475-925x-12-9
pub.1003031163,Impact of Routine Systematic Polymerase Chain Reaction Testing on Case Finding for Legionnaires’ Disease: A Pre–Post Comparison Study,2013,10.1093/cid/cit504
