issn,year,publisher,id,journal.id,journal.title
"['0033-8419', '1527-1315']",2016,Radiological Society of North America (RSNA),pub.1079276255,jour.1018340,Radiology
"['2586-6052', '2586-6060', '2383-4870', '2383-4889']",2016,The Korean Society of Critical Care Medicine,pub.1072405074,jour.1048670,Acute and Critical Care
['1932-6203'],2016,Public Library of Science (PLoS),pub.1009985144,jour.1037553,PLoS ONE
"['0194-5998', '1097-6817']",2016,SAGE Publications,pub.1005923425,jour.1312301,Otolaryngology
"['0364-2313', '1432-2323']",2016,Springer Nature,pub.1019644738,jour.1086446,World Journal of Surgery
"['1774-024X', '1969-6213']",2016,Europa Digital & Publishing,pub.1072398739,jour.1035557,EuroIntervention
"['0269-2813', '1365-2036']",2016,Wiley,pub.1007509523,jour.1097143,Alimentary Pharmacology & Therapeutics
['2213-5766'],2016,Elsevier,pub.1049236264,jour.1049832,Journal of Pediatric Surgery Case Reports
"['1473-7140', '1744-8328']",2016,Taylor & Francis,pub.1014903414,jour.1029638,Expert Review of Anticancer Therapy
"['1363-1950', '1473-6519']",2016,Wolters Kluwer,pub.1035598222,jour.1117930,Current Opinion in Clinical Nutrition & Metabolic Care
"['0959-8049', '1879-0852']",2016,Elsevier,pub.1022391511,jour.1294974,European Journal of Cancer
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1042591091,jour.1313661,International Journal of Cardiology
"['1747-4124', '1747-4132']",2016,Taylor & Francis,pub.1052827211,jour.1037145,Expert Review of Gastroenterology & Hepatology
"['0366-6999', '2542-5641']",2016,Wolters Kluwer,pub.1048993904,jour.1084729,Chinese Medical Journal
"['0025-7974', '1536-5964']",2016,Wolters Kluwer,pub.1008516534,jour.1077253,Medicine
"['1774-024X', '1969-6213']",2016,Europa Digital & Publishing,pub.1072398736,jour.1035557,EuroIntervention
"['1878-8750', '1878-8769']",2016,Elsevier,pub.1003950644,jour.1016817,World Neurosurgery
"['0161-4754', '1532-6586']",2016,Elsevier,pub.1001939571,jour.1088559,Journal of Manipulative and Physiological Therapeutics
"['0741-238X', '1865-8652']",2016,Springer Nature,pub.1023713242,jour.1096634,Advances in Therapy
"['1932-3107', '1932-2968']",2016,SAGE Publications,pub.1034998604,jour.1038647,Journal of Diabetes Science and Technology
"['0254-8860', '0975-0711']",2016,Springer Nature,pub.1007560529,jour.1094828,Indian Journal of Gastroenterology
"['2305-5839', '2305-5847', '23055847']",2016,AME Publishing Company,pub.1068832241,jour.1049091,Annals of Translational Medicine
['2041-1723'],2016,Springer Nature,pub.1015606114,jour.1043282,Nature Communications
"['1177-5475', '1177-5491']",2016,Taylor & Francis,pub.1046436821,jour.1039266,Biologics: Targets and Therapy
"['1460-2725', '1460-2393']",2016,Oxford University Press (OUP),pub.1059986459,jour.1018217,QJM
"['0250-7005', '1791-7530']",2016,International Institute of Anticancer Research,pub.1069267158,jour.1092307,Anticancer Research
,2016,Cold Spring Harbor Laboratory,pub.1085105835,jour.1293558,bioRxiv
"['1197-4982', '1876-4460', '1873-9946', '1876-4479']",2016,Oxford University Press (OUP),pub.1059495373,jour.1039135,Journal of Crohn's and Colitis
"['1473-7159', '1744-8352']",2016,Taylor & Francis,pub.1048846856,jour.1029433,Expert Review of Molecular Diagnostics
"['0001-6489', '1651-2251']",2016,Taylor & Francis,pub.1013894691,jour.1016944,Acta Oto-Laryngologica
"['1742-6731', '1742-6723']",2016,Wiley,pub.1036135575,jour.1033176,Emergency Medicine Australasia
"['0090-3493', '1530-0293']",2016,Wolters Kluwer,pub.1016603860,jour.1016342,Critical Care Medicine
"['1063-4584', '1522-9653']",2016,Elsevier,pub.1034015169,jour.1103682,Osteoarthritis and Cartilage
"['0007-0912', '1471-6771', '00070912']",2016,Elsevier,pub.1059425289,jour.1017306,British Journal of Anaesthesia
"['1774-024X', '1969-6213']",2016,Europa Digital & Publishing,pub.1072400565,jour.1035557,EuroIntervention
"['0003-3022', '1528-1175']",2016,Wolters Kluwer,pub.1060338267,jour.1055294,Anesthesiology
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1001561793,jour.1313661,International Journal of Cardiology
"['0362-2436', '1528-1159']",2016,Wolters Kluwer,pub.1052196622,jour.1085727,Spine
"['1878-8750', '1878-8769']",2016,Elsevier,pub.1040903093,jour.1016817,World Neurosurgery
"['0009-9120', '1873-2933']",2016,Elsevier,pub.1051808955,jour.1008871,Clinical Biochemistry
"['0883-9441', '2162-0482', '1557-8615']",2016,Elsevier,pub.1052748808,jour.1096582,Journal of Critical Care
"['0031-9333', '1522-1210']",2016,American Physiological Society,pub.1063200512,jour.1012879,Physiological Reviews
"['0174-2442', '1615-6730']",2016,Springer Nature,pub.1053593375,jour.1345329,coloproctology
"['0007-0912', '1471-6771', '00070912']",2016,Elsevier,pub.1059425311,jour.1017306,British Journal of Anaesthesia
"['0039-6206', '1536-7185']",2016,Wolters Kluwer,pub.1040155867,jour.1020052,Survey of Anesthesiology
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1051637654,jour.1313661,International Journal of Cardiology
"['1070-5295', '1531-7072']",2016,Wolters Kluwer,pub.1052151377,jour.1113861,Current Opinion in Critical Care
"['0924-8579', '1872-7913']",2016,Elsevier,pub.1017368288,jour.1101623,International Journal of Antimicrobial Agents
['2059-7908'],2016,BMJ,pub.1062809752,jour.1053749,BMJ Global Health
"['0003-4266', '2213-3941']",2016,Elsevier,pub.1005492621,jour.1008276,Annales d Endocrinologie
"['0009-9120', '1873-2933']",2016,Elsevier,pub.1009164746,jour.1008871,Clinical Biochemistry
"['0361-803X', '1546-3141']",2016,American Roentgen Ray Society,pub.1069304645,jour.1018528,American Journal of Roentgenology
"['0928-0987', '1879-0720']",2016,Elsevier,pub.1005422228,jour.1104804,European Journal of Pharmaceutical Sciences
"['0883-9441', '2162-0482', '1557-8615']",2016,Elsevier,pub.1051506682,jour.1096582,Journal of Critical Care
"['1869-1757', '1613-7817']",2016,Springer Nature,pub.1021896233,jour.1045814,Wiener klinisches Magazin
"['1198-743X', '1469-0691']",2016,Elsevier,pub.1044323101,jour.1114775,Clinical Microbiology and Infection
"['0761-8425', '1776-2588']",2016,Elsevier,pub.1028024783,jour.1016717,Revue des Maladies Respiratoires
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1053051060,jour.1313661,International Journal of Cardiology
"['0362-2436', '1528-1159']",2016,Wolters Kluwer,pub.1060339217,jour.1085727,Spine
"['2072-0505', '2587-9294']",2016,Moscow Regional Research and Clinical Institute (MONIKI),pub.1068693974,jour.1042218,Almanac of Clinical Medicine
"['0066-4804', '1098-6596']",2016,American Society for Microbiology,pub.1062709171,jour.1008250,Antimicrobial Agents and Chemotherapy
"['0008-5472', '1538-7445']",2016,American Association for Cancer Research (AACR),pub.1063216184,jour.1319913,Cancer Research
"['1727-3048', '1812-5719']",2016,Science Alert,pub.1007758682,jour.1012804,Journal of Biological Sciences
['2160-200X'],2016,,pub.1079332304,jour.1045730,Am J Cardiovasc Dis
"['0378-4274', '1879-3169']",2016,Elsevier,pub.1029949666,jour.1087073,Toxicology Letters
"['1474-0338', '1744-764X']",2016,Taylor & Francis,pub.1000280128,jour.1031779,Expert Opinion on Drug Safety
"['1936-8798', '1876-7605']",2016,Elsevier,pub.1051153840,jour.1039677,JACC Cardiovascular Interventions
"['1535-282X', '1535-2811']",2016,Wolters Kluwer,pub.1021287275,jour.1031867,Critical Pathways in Cardiology
"['2190-1678', '2190-1686']",2016,Springer Nature,pub.1052070397,jour.1044715,Diabetology International
"['0036-5521', '1502-7708']",2016,Taylor & Francis,pub.1016661085,jour.1006373,Scandinavian Journal of Gastroenterology
"['1746-8094', '1746-8108']",2016,Elsevier,pub.1028718723,jour.1039070,Biomedical Signal Processing and Control
"['1477-9072', '1744-8344']",2016,Taylor & Francis,pub.1040065947,jour.1032493,Expert Review of Cardiovascular Therapy
"['2072-1439', '2077-6624']",2016,AME Publishing Company,pub.1068833691,jour.1043691,Journal of Thoracic Disease
"['0025-7974', '1536-5964']",2016,Wolters Kluwer,pub.1050162499,jour.1077253,Medicine
"['2210-8440', '2210-8467']",2016,Elsevier,pub.1002839352,jour.1045129,Trends in Anaesthesia and Critical Care
"['2072-1439', '2077-6624']",2016,AME Publishing Company,pub.1068833681,jour.1043691,Journal of Thoracic Disease
"['0960-7404', '1879-3320']",2016,Elsevier,pub.1003851305,jour.1102384,Surgical Oncology
"['1555-1741', '1555-175X']",2016,Taylor & Francis,pub.1006389120,jour.1035883,Core Evidence
"['0973-6883', '2213-3453']",2016,Elsevier,pub.1043044869,jour.1046035,Journal of Clinical and Experimental Hepatology
"['1774-024X', '1969-6213']",2016,Europa Digital & Publishing,pub.1072398856,jour.1035557,EuroIntervention
"['0342-4642', '1432-1238']",2016,Springer Nature,pub.1018384210,jour.1313639,Intensive Care Medicine
"['1522-1946', '1522-726X']",2016,Wiley,pub.1010520831,jour.1294875,Catheterization and Cardiovascular Interventions
"['0268-960X', '1532-1681']",2016,Elsevier,pub.1000877075,jour.1097239,Blood Reviews
"['0148-396X', '1524-4040']",2016,Oxford University Press (OUP),pub.1003058600,jour.1087555,Neurosurgery
"['2048-8726', '2048-8734']",2016,SAGE Publications,pub.1064084837,jour.1047386,European Heart Journal Acute Cardiovascular Care
"['1053-2498', '1557-3117']",2016,Elsevier,pub.1041681557,jour.1093601,The Journal of Heart and Lung Transplantation
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1037907514,jour.1313661,International Journal of Cardiology
['2167-4841'],2016,Springer Nature,pub.1039351322,jour.1047925,Current Pediatrics Reports
"['0040-6376', '1468-3296']",2016,BMJ,pub.1001764680,jour.1019594,Thorax
"['2045-0885', '2045-0893']",2016,Future Science Group,pub.1023300548,jour.1051274,Melanoma Management
"['1547-5654', '1547-5646']",2016,Journal of Neurosurgery Publishing Group (JNSPG),pub.1071082322,jour.1034018,Journal of Neurosurgery Spine
"['1355-6037', '1468-201X']",2016,BMJ,pub.1029274816,jour.1017081,Heart
"['0195-668X', '1522-9645']",2016,Oxford University Press (OUP),pub.1023217764,jour.1091325,European Heart Journal
"['0195-668X', '1522-9645']",2016,Oxford University Press (OUP),pub.1059576870,jour.1091325,European Heart Journal
['1932-6203'],2016,Public Library of Science (PLoS),pub.1002628527,jour.1037553,PLoS ONE
"['1051-2292', '1650-3414']",2016,,pub.1079332995,jour.1028868,Electronic journal of the International Federation of Clinical Chemistry and Laboratory Medicine
"['1355-6037', '1468-201X']",2016,BMJ,pub.1025633973,jour.1017081,Heart
['1178-6930'],2016,Taylor & Francis,pub.1052712251,jour.1042041,OncoTargets and Therapy
"['0090-3493', '1530-0293']",2016,Wolters Kluwer,pub.1048221595,jour.1016342,Critical Care Medicine
['1178-7023'],2016,Taylor & Francis,pub.1013114886,jour.1043632,Clinical and Experimental Gastroenterology
"['0941-4355', '1433-7339']",2016,Springer Nature,pub.1024734723,jour.1103473,Supportive Care in Cancer
"['0014-5793', '1873-3468']",2016,Wiley,pub.1044816127,jour.1009938,FEBS Letters
['1179-1454'],2016,Taylor & Francis,pub.1022318165,jour.1043431,Journal of Experimental Pharmacology
"['1534-4827', '1539-0829']",2016,Springer Nature,pub.1037793866,jour.1028990,Current Diabetes Reports
"['0007-1323', '1365-2168']",2016,Wiley,pub.1048702733,jour.1358132,British Journal of Surgery
"['1443-9506', '1444-2892']",2016,Elsevier,pub.1033636455,jour.1023705,Heart Lung and Circulation
['1658-3612'],2016,Elsevier,pub.1036315592,jour.1049313,Journal of Taibah University Medical Sciences
"['1936-878X', '1876-7591']",2016,Elsevier,pub.1024275867,jour.1039717,JACC Cardiovascular Imaging
"['1070-5295', '1531-7072']",2016,Wolters Kluwer,pub.1000861100,jour.1113861,Current Opinion in Critical Care
['1557-170X'],2016,Institute of Electrical and Electronics Engineers (IEEE),pub.1084498293,jour.1320601,Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)
"['1542-3565', '1542-7714']",2016,Elsevier,pub.1005446448,jour.1031710,Clinical Gastroenterology and Hepatology
"['1341-321X', '1437-7780']",2016,Elsevier,pub.1007941228,jour.1115587,Journal of Infection and Chemotherapy
"['1557-170X', '1558-4615']",2016,Institute of Electrical and Electronics Engineers (IEEE),pub.1084497951,jour.1320601,Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC)
"['1172-0360', '1179-1977']",2016,Springer Nature,pub.1041656195,jour.1103981,Drugs & Therapy Perspectives
"['0360-3016', '1879-355X']",2016,Elsevier,pub.1011621284,jour.1085033,International Journal of Radiation Oncology • Biology • Physics
"['0923-1811', '1873-569X']",2016,Elsevier,pub.1041888477,jour.1100561,Journal of Dermatological Science
"['0025-729X', '1326-5377']",2016,Australasian Medical Publishing,pub.1073075051,jour.1358828,The Medical Journal of Australia
"['0364-2348', '1432-2161']",2016,Springer Nature,pub.1012044753,jour.1086201,Skeletal Radiology
"['0090-3493', '1530-0293']",2016,Wolters Kluwer,pub.1004318720,jour.1016342,Critical Care Medicine
['1949-2553'],2016,"Impact Journals, LLC",pub.1012151424,jour.1043645,Oncotarget
"['1474-0338', '1744-764X']",2016,Taylor & Francis,pub.1004583153,jour.1031779,Expert Opinion on Drug Safety
"['1042-8194', '1029-2403']",2016,Taylor & Francis,pub.1019776553,jour.1100399,Leukemia & Lymphoma
"['2380-6583', '2380-6591']",2016,American Medical Association (AMA),pub.1002110520,jour.1053069,JAMA Cardiology
"['2380-6583', '2380-6591']",2016,American Medical Association (AMA),pub.1045777622,jour.1053069,JAMA Cardiology
"['0161-5505', '2159-662X']",2016,Society of Nuclear Medicine,pub.1045591353,jour.1012368,Journal of Nuclear Medicine
"['0020-9554', '1432-1289']",2016,Springer Nature,pub.1051316811,jour.1014429,Der Internist
"['0009-9120', '1873-2933']",2016,Elsevier,pub.1030053210,jour.1008871,Clinical Biochemistry
['2044-6055'],2016,BMJ,pub.1040688929,jour.1044693,BMJ Open
"['1073-2322', '1540-0514']",2016,Wolters Kluwer,pub.1051738019,jour.1105662,Shock
"['0090-3493', '1530-0293']",2016,Wolters Kluwer,pub.1032569984,jour.1016342,Critical Care Medicine
['2214-109X'],2016,Elsevier,pub.1039185820,jour.1048786,The Lancet Global Health
"['0002-8703', '1097-6744']",2016,Elsevier,pub.1041472047,jour.1017004,American Heart Journal
"['0264-410X', '1873-2518']",2016,Elsevier,pub.1048823948,jour.1094724,Vaccine
"['0344-5607', '1437-2320']",2016,Springer Nature,pub.1047700449,jour.1090096,Neurosurgical Review
['2045-2322'],2016,Springer Nature,pub.1008032892,jour.1045337,Scientific Reports
"['0167-5273', '1874-1754']",2016,Elsevier,pub.1027433841,jour.1313661,International Journal of Cardiology
"['0264-410X', '1873-2518']",2016,Elsevier,pub.1051033894,jour.1094724,Vaccine
"['1590-8658', '1878-3562']",2016,Elsevier,pub.1011404008,jour.1297376,Digestive and Liver Disease
"['0169-2607', '1872-7565']",2016,Elsevier,pub.1015021018,jour.1013238,Computer Methods and Programs in Biomedicine
"['2221-6189', '2589-5516']",2016,Asian Pacific Journal of Tropical Medicine Press,pub.1040032616,jour.1142392,Journal of Acute Disease
"['0377-1237', '2213-4743']",2016,Elsevier,pub.1001952788,jour.1084936,Medical Journal Armed Forces India
"['0003-2417', '1432-055X']",2016,Springer Nature,pub.1023428595,jour.1017033,Der Anaesthesist
"['0095-1137', '1098-660X']",2016,American Society for Microbiology,pub.1062711864,jour.1082731,Journal of Clinical Microbiology
"['0007-1323', '1365-2168']",2016,Wiley,pub.1045261983,jour.1358132,British Journal of Surgery
"['0738-3991', '1873-5134']",2016,Elsevier,pub.1005164442,jour.1094614,Patient Education and Counseling
"['0002-9149', '1879-1913']",2016,Elsevier,pub.1032059281,jour.1011880,The American Journal of Cardiology
"['1936-8798', '1876-7605']",2016,Elsevier,pub.1004872955,jour.1039677,JACC Cardiovascular Interventions
"['0004-5632', '1758-1001']",2016,SAGE Publications,pub.1049252183,jour.1015341,Annals of Clinical Biochemistry International Journal of Laboratory Medicine
"['1073-2322', '1540-0514']",2016,Wolters Kluwer,pub.1031540349,jour.1105662,Shock
"['0895-0172', '1545-7222']",2016,American Psychiatric Association Publishing,pub.1063502223,jour.1099515,Journal of Neuropsychiatry
"['0272-6386', '1523-6838']",2016,Elsevier,pub.1042182800,jour.1092720,American Journal of Kidney Diseases
"['2341-4545', '2387-1954']",2016,Karger Publishers,pub.1003650255,jour.1114976,GE Portuguese Journal of Gastroenterology
"['0006-4971', '1528-0020']",2016,American Society of Hematology,pub.1007495939,jour.1085025,Blood
"['2234-1900', '2234-3156', '2234-3164']",2016,Korean Society for Therapeutic Radiology and Oncology,pub.1071484055,jour.1031609,Radiation Oncology Journal
"['1099-5129', '1532-2092']",2016,Oxford University Press (OUP),pub.1059577898,jour.1020804,EP Europace
"['1424-6783', '1422-0067']",2016,MDPI,pub.1010157760,jour.1028874,International Journal of Molecular Sciences
"['0006-4971', '1528-0020']",2016,American Society of Hematology,pub.1010696615,jour.1085025,Blood
"['1868-1883', '1868-1891']",2016,De Gruyter,pub.1042255580,jour.1044042,Hormone Molecular Biology and Clinical Investigation
"['0820-3946', '1488-2329']",2016,Joule,pub.1067426515,jour.1019308,Canadian Medical Association Journal
"['0009-7322', '1524-4539']",2016,Wolters Kluwer,pub.1029749738,jour.1009570,Circulation
"['2074-1804', '2074-1812']",2016,Kowsar Medical Institute,pub.1073144854,jour.1039202,Iranian Red Crescent Medical Journal
"['1464-780X', '1465-1858']",2016,Wiley,pub.1044101077,jour.1021883,Cochrane Database of Systematic Reviews
"['0006-4971', '1528-0020']",2016,American Society of Hematology,pub.1008395661,jour.1085025,Blood
"['1357-6321', '2052-286X']",2016,Mark Allen Group,pub.1064817710,jour.1114049,International Journal of Palliative Nursing
"['1747-4086', '1747-4094']",2016,Taylor & Francis,pub.1004543354,jour.1040643,Expert Review of Hematology
